"ln_votes_pop","pop","education","houses","income","xcoord","ycoord"
0.724771111082962,0.49178330581361,0.468203587904908,0.498716357227718,0.38699334480011,0.680632089290425,0.306443397642503
0.727758372430848,0.67078638616817,0.673530545164264,0.691087442271042,0.633087916820231,0.665510130075794,0.406588738390028
0.798073254955271,0.479645828052777,0.456476279124937,0.506631430118478,0.395622285407601,0.643581484195878,0.300694743109069
0.752264208948012,0.502123219363333,0.468297010945289,0.535542738937873,0.421468483004975,0.641882576574828,0.380213630238296
0.698437433720045,0.572900259575611,0.552275992462543,0.6058626804546,0.501917899866525,0.66967331210264,0.389940371080607
0.727418702981909,0.723536090288057,0.715400431482352,0.746105505555608,0.677824606687926,0.63637285412948,0.23474124540197
0.813167035387871,0.469731631114174,0.451057293875296,0.501295958771274,0.389395019575798,0.651304438622229,0.271777626548067
0.738620662182734,0.669662078143094,0.669287893343025,0.687509144237342,0.626447198422879,0.671603074904108,0.299674406367164
0.726889072731009,0.599324778851739,0.593795206165243,0.630842313918502,0.547206395590917,0.660061145979881,0.393656742849336
0.836713612998092,0.433437596792298,0.397168584155865,0.448021600562007,0.31863173200619,0.652353839758705,0.317151430976005
0.78672726139883,0.467955992191509,0.436855551874682,0.496389180695914,0.374739771045992,0.6383941218418,0.344345414282269
0.744858026858786,0.497750006215077,0.462309659894832,0.512136526334602,0.401622836555846,0.676281340741045,0.282038590561579
0.751282128107583,0.465193002439594,0.429423619312474,0.498262388799717,0.366253478758259,0.684802706863974,0.344640776027673
0.688158343962827,0.54083535661478,0.505010620774675,0.55672956063525,0.458995734591798,0.689612304589947,0.302330427361671
0.73783923094378,0.527774920028136,0.507480333844591,0.566697088349798,0.460096620052833,0.669580623862503,0.362424420281422
0.754949270768997,0.570767976371253,0.568408165426972,0.604336593483388,0.525753611471579,0.663639939956106,0.343628408360698
0.831319581547936,0.443830817428061,0.411158192177913,0.460361876327694,0.350140926420194,0.636456428967957,0.31523716641621
0.689994080562248,0.578425758252093,0.553793735422844,0.604315509934137,0.504798484143609,0.672208992483069,0.348569909447697
0.750793335453176,0.523768098342929,0.502000790608326,0.55229885894123,0.448796968625625,0.67877719414329,0.326511341385051
0.682942503427192,0.641409669259109,0.624364402152321,0.650594281491997,0.577620994319667,0.648290251669766,0.344520101464455
0.731797742835822,0.575618908319085,0.546529883690079,0.611626640894087,0.507784683856692,0.65232121872602,0.366411445446833
0.809892028607348,0.442444744294196,0.415440145537705,0.481408155909955,0.353845874125324,0.636298251399614,0.265029886139207
0.893881816936917,0.426871670083328,0.390702980799965,0.448662490584597,0.318629926380718,0.652085347642363,0.289831291732232
0.778921318639398,0.472912108220704,0.44081277803508,0.508744349065185,0.392207238824142,0.650944512241559,0.381059574948939
0.651491862484593,0.529476691556451,0.501111329018336,0.537064628619002,0.432515574417222,0.26035798148185,0.432883228175276
0.664531015542171,0.593162217536942,0.598665260789106,0.614051247501203,0.532842662029019,0.255969066147613,0.285611392488325
0.762020149972338,0.579417259416148,0.576025041665563,0.580720697149684,0.518174788460786,0.220094637377748,0.451939563210365
0.766856670489613,0.517859796676816,0.518486714798494,0.55354879202769,0.448073008119465,0.236873328238306,0.36599646324865
0.774754522735396,0.468891050996288,0.462981522324105,0.488617550692073,0.384416279002138,0.253242269256794,0.329702555332365
0.769694391218829,0.403517454536563,0.411757463535934,0.385970290171265,0.351171172751034,0.264869963061758,0.340183111632825
0.714405172222303,0.855203373029625,0.86347187176147,0.884719368455521,0.838422187362096,0.207329587513312,0.346827169738766
0.739472964351388,0.561814841835944,0.574052682340119,0.598582979016037,0.506117992542778,0.1850332264734,0.446570304106646
0.701247261583704,0.557192519722359,0.547897462233408,0.579282531446084,0.486206018924837,0.245677545383681,0.433048976500927
0.736460419424971,0.763098303383264,0.770788103705139,0.787551134564758,0.73024074689734,0.219270580992779,0.294598274294716
0.663308154811862,0.596702480817862,0.582307478491774,0.617587421406472,0.531135087773401,0.227534882074702,0.328545858863888
0.685584770680405,0.458316706032523,0.446023255594788,0.467600053222004,0.389530272233619,0.236549873125907,0.270138864292979
0.785435626211766,0.581880417438673,0.600088887269964,0.61610322903079,0.522020971866682,0.206214750033522,0.399641475957006
0.628417604490658,0.59804062676943,0.59120780799253,0.619918358087772,0.522258359426271,0.182492123972217,0.322460563620203
0.724163134434586,0.483497811086438,0.462894716449978,0.505579671394337,0.415845219925193,0.580247422496877,0.386723816318304
0.741908107890444,0.486660652129271,0.471787101733961,0.522045833734391,0.410223647798052,0.573254864825646,0.340423533142076
0.858436937803949,0.502914235225728,0.502944524866246,0.549275444442295,0.422471513140201,0.563230493894092,0.470941042338135
0.760319557230479,0.590368001842665,0.589347834340612,0.625250851987867,0.529817931255122,0.529355467737216,0.473123556922807
0.824526619514008,0.492275135437675,0.4904964578812,0.529702833438695,0.412688950879763,0.549931426950999,0.472094955955049
0.74520666282012,0.433519315288288,0.410689268436942,0.467882673145376,0.334436022004399,0.566259004429396,0.351911608201485
0.776935169742505,0.360495009101087,0.336389236550092,0.394398344974442,0.248556369800954,0.560452319318335,0.355744817571431
0.824224283967222,0.45220608652553,0.449771440533759,0.493788905294948,0.363234149625908,0.541999093887677,0.473088391798515
0.749490509661247,0.447251894838739,0.410622075896764,0.474699626693402,0.348409648747496,0.581636403814969,0.343609350043935
0.762758363944796,0.484814285026891,0.46417571434107,0.502687466337101,0.403931794525068,0.548453607628355,0.376813491601691
0.740685791081496,0.471133246087724,0.431234548136639,0.506230717391036,0.377938826951267,0.597111984207959,0.47474153212001
0.839580250307696,0.454856598152058,0.439286725301888,0.495819635869805,0.364642446246382,0.568720541282367,0.439579148514885
0.780938405462993,0.381258139766279,0.357920319964529,0.419294472063329,0.285716742608817,0.565913772525821,0.370092736420106
0.760863495314788,0.492998507242242,0.474841695250886,0.519957050496143,0.416424023054173,0.547570119854655,0.341448507969918
0.846265855821093,0.461502298542901,0.444798624902488,0.495263933754708,0.378393971164935,0.556956888241013,0.427818227509078
0.728098261038245,0.571103706725803,0.550021223521767,0.59193622249909,0.505198325404644,0.593395835726484,0.451625480463539
0.755575162771889,0.51764319829291,0.502715465590786,0.551775301064107,0.441340352130265,0.529558081969467,0.441140370405976
0.706658990316055,0.537714920149228,0.507532776223325,0.549198319282186,0.465442387082696,0.599009020006954,0.425673871722349
0.738642064630657,0.460815255896965,0.428513207963955,0.48309558422582,0.384185795971581,0.590931119779911,0.429357903382767
0.812159315507147,0.407860565818719,0.395109985376771,0.442725661665526,0.327020906593466,0.557628365794705,0.373146072721814
0.726980245086456,0.457597803236209,0.429911372073555,0.47850358569325,0.379115645239545,0.582314539803594,0.367428872843923
0.744526361595516,0.454785014543661,0.433460256676499,0.481994254438902,0.373731772144949,0.574232577401392,0.35724291932935
0.755262772088061,0.542895433418598,0.529573228702676,0.564766030893246,0.470385467067198,0.563310889638967,0.422913409465406
0.815102202913695,0.438230816454903,0.422512319795363,0.471003249119252,0.343074658201105,0.535818141151473,0.438306837213303
0.795443599163606,0.406840155685438,0.391067090738185,0.448488148380641,0.29671289716921,0.572430985056988,0.475026226267758
0.783853020250426,0.584539684526057,0.582967408198249,0.614117554959772,0.523941620037719,0.548851877410194,0.39871740058052
0.795640360596914,0.426046929072761,0.414651574615078,0.462855521351384,0.349747971226132,0.561754264118249,0.386664195831794
0.745219188939672,0.50497650639594,0.476303667832582,0.53580001837721,0.423308033889575,0.594625403162054,0.463892332316328
0.759825604825876,0.480343416885212,0.473388209980034,0.513772244420459,0.397012931250199,0.539826748582725,0.363214117658964
0.788689833412983,0.492458878965119,0.481540212280879,0.529714774942406,0.415948738292074,0.552540420762222,0.388042381986012
0.76872480880626,0.429993107139421,0.410060143790253,0.462056924927138,0.34609131264722,0.534094630878268,0.378331199813802
0.759271513121153,0.503315485414489,0.484407287361921,0.536156769795466,0.420453036470106,0.576893937948897,0.448082615273301
0.823730470040409,0.417711701989095,0.407960931422814,0.45912785502821,0.315028124543796,0.570804419477021,0.462861665292107
0.767479338116107,0.472295570841611,0.437469639612433,0.496578241637393,0.390439163513355,0.583116271886823,0.442017643278908
0.736623969472933,0.59891170545909,0.586777899949215,0.620396932199554,0.533840186128316,0.570485256140984,0.385894779539126
0.809767369240807,0.455227915424177,0.433252333593159,0.487997194135866,0.36826987931728,0.543426083035947,0.440700426872564
0.773833329779095,0.402202051578951,0.369311624082531,0.435440710802724,0.301002704209872,0.540786940820395,0.342310011350661
0.762889109010226,0.460230813064409,0.424372987033339,0.495594289927062,0.363573701507955,0.584863643023677,0.460687667919793
0.745936114883792,0.433055257001599,0.374719306084492,0.447552654799949,0.318794100176714,0.590774213849008,0.40741663672993
0.680631450827037,0.4303322817369,0.393357106669215,0.441446515592764,0.32235442276276,0.573931764500093,0.372571287380864
0.770877197180469,0.428671354692292,0.414394304390366,0.464870578432065,0.357342574038952,0.529747644256317,0.361904322190121
0.821809645359885,0.465695390365123,0.442500640519234,0.501686426096078,0.371798228450607,0.538984836288689,0.425778270820368
0.749132335046037,0.509825414916467,0.496099534470888,0.540119575593293,0.439801748930016,0.571828741097302,0.405758647500409
0.862967010178046,0.41600716453758,0.397090287048159,0.454563623951442,0.31180941780208,0.538800413536496,0.459388624377442
0.828638922012943,0.418046602676846,0.415926817726448,0.461956607095178,0.3230727300733,0.55722419702807,0.469960171491119
0.746575078402274,0.520346597702076,0.509253501922425,0.549976216081815,0.448377751813596,0.536018847927563,0.345513410814667
0.690556716595981,0.557714990806875,0.527278810629448,0.560640777302707,0.480241674217478,0.603593785168723,0.448925186830534
0.755544885615904,0.429462941461231,0.39179084391576,0.445110732663114,0.330250489946503,0.583308024215933,0.403227264524377
0.819001396473294,0.385416729074454,0.36681007429684,0.423099101814399,0.278652104334071,0.539910976901554,0.397564035101034
0.788891329715696,0.412474850829559,0.392618649436143,0.446874294359246,0.321733949021023,0.54622163665673,0.36049135039137
0.875904101880618,0.379187452200212,0.355027276750876,0.417433211637104,0.254653938763649,0.547630928850614,0.455403876090583
0.783369435132341,0.504824904267963,0.490314657884241,0.539037147327681,0.426207329161644,0.553703421510086,0.357304099899311
0.823783054205657,0.372797400548756,0.360208119388672,0.412993905461339,0.2769878129648,0.552735705417557,0.414472261716227
0.751345955713506,0.505730699825333,0.469214302647426,0.509089298659344,0.415108825472986,0.589507857235808,0.392490264235972
0.778942079758403,0.408077724025801,0.388169134407162,0.446577774569578,0.318837352279858,0.540007179806284,0.381558295680508
0.744244291731735,0.4903251821952,0.45040241603423,0.507655997484517,0.410790476616633,0.592842496823379,0.441053469541268
0.785184344120887,0.45210284780684,0.436822236154802,0.489956590675293,0.367910714831903,0.529953137334442,0.394562055059983
0.756352217322495,0.526237534816473,0.514174857282124,0.552847233686239,0.453955406402367,0.550939393900859,0.435531659574612
0.777457580276358,0.403960083663684,0.373090343792695,0.431602828225042,0.311539686003321,0.577052398103339,0.409439263843
0.728864113574301,0.719960215506237,0.726325519486629,0.741302130029567,0.687096446122903,0.563743140399088,0.40701451467912
0.74917700259329,0.449687401994651,0.41817691562884,0.483927737763489,0.359312686431173,0.586398456429957,0.473295376924595
0.770403959580547,0.494859769068911,0.464772890494509,0.5056885021839,0.408160632518251,0.591356924044672,0.417620720944078
0.768955094255439,0.551198499214937,0.54798283030958,0.586539125161005,0.497526755893562,0.557318298198697,0.401884201330034
0.839733854424156,0.40175064551749,0.372229891612993,0.43954166438172,0.296142507084095,0.532788023407737,0.410747920872567
0.833944544352027,0.394355762015329,0.363894318639434,0.43268135778219,0.272929245489304,0.55681192157275,0.455395190220554
0.774499460681427,0.606571258156883,0.607188626674033,0.632753516997301,0.559857295213349,0.529045470787733,0.425105200221953
0.782461099481708,0.433464844558299,0.421883295032769,0.47300364363277,0.348797509192814,0.529711261296203,0.374480787361469
0.799535754784272,0.442502242422237,0.435309888457276,0.484732822384154,0.344630636623575,0.578389966413229,0.465362141750026
0.813263688060772,0.395638249857128,0.36599736820053,0.433061017739405,0.281579511756616,0.566521668207467,0.45309187457941
0.743447753252147,0.546190980928433,0.540353321157476,0.579372650950936,0.480365523470446,0.558733842609999,0.339559499896276
0.828110725105576,0.432652956032753,0.42377641554061,0.475654790923577,0.335548657520696,0.560065547258357,0.441213609999376
0.73214390831686,0.614953327939457,0.603369806663629,0.632819110809039,0.550133270444925,0.530123572074785,0.458271309475019
0.732558318171921,0.55058239153486,0.522383058364923,0.57738332811511,0.466398321214555,0.573722403524753,0.427451860884407
0.744810414767151,0.409949875992174,0.369668367516571,0.42886740530673,0.314639368400261,0.582637359097273,0.424616092977601
0.795096284470798,0.453319386773857,0.434714697246522,0.484124755890088,0.359607246964023,0.544384456125612,0.416614340624404
0.751537894013588,0.830915460787808,0.841411020469271,0.838797353954281,0.818108678596147,0.040903525247443,0.528606280474333
0.787045565235108,0.209693446377037,0.232386125608913,0.213205285040023,0.140069866450533,0.0781606477947193,0.567622154534277
0.832724004590977,0.469919379176025,0.491740794037656,0.501181756983843,0.408023378114941,0.0631339200951072,0.561940035451842
0.804838819517203,0.650230689406683,0.654885560055903,0.67195945886318,0.597945255775978,0.0465178575339361,0.613294440874524
0.835452416736885,0.474593248666143,0.498030117424795,0.50732083943566,0.417001332638262,0.064961404390738,0.551952254700068
0.779595210497913,0.425681232236227,0.430985731235515,0.442477476380972,0.372187839929704,0.035231103856184,0.592807045505526
0.809067117503986,0.781116219927352,0.801275487878273,0.809961761999484,0.781306696799976,0.0402897482426324,0.540391108704928
0.771560681112433,0.458082313028234,0.465063920217873,0.482356155103243,0.392170995682115,0.00482060092216321,0.700783288386064
0.791813917941655,0.600611979449986,0.62414428610902,0.625773186528204,0.56468458137288,0.0653889571569804,0.575899367027763
0.713150930803907,0.756454067589596,0.750458976010909,0.768923819064273,0.72467233909332,0.0809250286365687,0.490664165473414
0.780803305236611,0.47104964408944,0.472924206885649,0.495246513409266,0.41121429020105,0.0324649038663289,0.610444210572475
0.806559632555334,0.622464382861951,0.633219247390919,0.638403293532278,0.573321960775474,0.00561521536804932,0.657062835101709
0.645039691902754,0.595153905262947,0.571955838716291,0.602639692228802,0.540443342920401,0.156782034560562,0.334003115107174
0.809026095523232,0.459920252441441,0.479866475878813,0.485317440311141,0.40064172260305,0.119158062273216,0.483721203810989
0.707028501552114,0.733165517076065,0.726173325138548,0.750206338061399,0.701405630625355,0.097227138042885,0.430980685323578
0.666754540754538,0.57767487803665,0.564947295527968,0.583557233725678,0.520094287890548,0.0779785033929406,0.461935439530322
0.799787896452402,0.528047608051762,0.540068651040392,0.565953645984837,0.458991937005616,0.0259249078310118,0.589196717247102
0.763357321973773,0.474753911183674,0.485480548234385,0.493451934920563,0.410700062995656,0.0645055400298044,0.65503578072479
0.714002619513758,1,1,1,1,0.105403095645928,0.382330073180563
0.724608260034387,0.564792359231243,0.561149606890543,0.585014778652651,0.513277561551455,0.0788550678072407,0.510299839606555
0.821420212559826,0.690139962414959,0.722765562353829,0.706760037660162,0.698885668235735,0.0262529019826099,0.544689771080944
0.835904403635475,0.420114522695702,0.437188020602251,0.439477479321757,0.350204744775908,0.0763035626053251,0.525416120637459
0.800634383845643,0.575157432683075,0.59469144981973,0.597691734135327,0.525236355381968,0.0140988562468977,0.603545057739953
0.684337068712152,0.632405760885353,0.621869297405569,0.640419827349138,0.584930777694701,0.0621472354107509,0.509025588741763
0.831483513182968,0.391037873653402,0.41097984762062,0.418893067724836,0.323960173783971,0.0620161154612886,0.694797669825625
0.763823917012399,0.396176430974502,0.420210497467429,0.395027582357939,0.349576450106427,0.0945944953075872,0.539429759983269
0.691274893826997,0.706979436103541,0.70847675432531,0.70254433984359,0.676496273836853,0.0515592465067766,0.468962898685651
0.799564662979878,0.615386316921547,0.630786682597285,0.633736325418784,0.583503036181899,0.0336763328067341,0.5644030277425
0.846070277078023,0.555811323618983,0.584492541892061,0.590952863399018,0.509608623290343,0.061174026550942,0.598183894204416
0.781504351872929,0.878522835119293,0.891646021002681,0.894213552094457,0.883063959503475,0.113961727810527,0.360838869521366
0.809264192775217,0.626588976459455,0.645017005072329,0.656773296333939,0.597202275068874,0.0618552886482762,0.588105628612436
0.829198224133209,0.45568991227244,0.479599822422497,0.480306664958738,0.3957864565612,0.059974766474381,0.627985240767257
0.753824539433147,0.781765477596425,0.786632701466512,0.810710246265772,0.755983077844924,0.14575446531955,0.363071475434167
0.785778130033109,0.797907475515866,0.810363918847543,0.818489071567321,0.777985609947945,0.0508808455936844,0.56198004948416
0.718473342261909,0.48069823724422,0.471020826901451,0.4834333230987,0.42153007913465,0.0555580164094921,0.484675637568159
0.724911712933195,0.805669033382072,0.809376749757923,0.832474752222663,0.779794572275443,0.141973957854262,0.409466417727945
0.759443536941682,0.877173949076263,0.884378694806056,0.883534126066883,0.861691889366227,0.131721045415966,0.333246221646537
0.716582167431539,0.796200345658837,0.808399890918922,0.765063279121638,0.778954557654761,0.0295853338662907,0.534483873796838
0.732223737394124,0.722075415050891,0.717203180406081,0.738277327435952,0.687392661229803,0.0522661003076091,0.540357840979429
0.791402033828909,0.65869495835954,0.666269019847231,0.668569374573557,0.610196867544792,0.0668381999604662,0.432799531806307
0.768435212239659,0.775896244938113,0.79630744780621,0.791283732013163,0.778550930351247,0.0330878472576927,0.519444542828085
0.790474327689318,0.714433965668609,0.725989838820359,0.714439088056796,0.690206992481987,0.0742486671473456,0.39717102056443
0.754479287463453,0.84201606763641,0.85480019760468,0.856167776417643,0.843902583456388,0.0449238953250228,0.510844393060074
0.806606313848908,0.673267154122657,0.687994299028166,0.686670794373605,0.643216297137929,0.039255924664807,0.502129007938717
0.792979949445287,0.623895971132122,0.639649933774057,0.651271066523103,0.578033225282653,0.0387102155863471,0.659575497076319
0.872738125281214,0.303489082161128,0.330823332269447,0.327615664395537,0.232353109113109,0.0658911656379826,0.610274034982974
0.797009935270194,0.52928641574401,0.548474461041539,0.558122012206955,0.471197654236566,0.0299689268326662,0.694538189999612
0.744374578035507,0.68537103096872,0.697432920418015,0.702646669066013,0.654987313876427,0.040472599109656,0.554476132409764
0.78988548701044,0.712481557620646,0.729825971820719,0.735294437424303,0.686859057010866,0.0229814027263059,0.564809366235072
0.716129696926915,0.697197654797945,0.691594216840497,0.716355021121274,0.662662677376199,0.0571557228842037,0.524750260154457
0.750898727830574,0.551613394072636,0.556063711747117,0.566665236696839,0.505748992320216,0.0448742131566718,0.587051265185515
0.779735327224797,0.52703513772469,0.538208855288063,0.557929395371434,0.463057651533589,0.0352606341034228,0.632979995513706
0.833500626784679,0.4197978387903,0.441952073371196,0.447933856629318,0.350839325523264,0.01963395845617,0.65524470541408
0.699429774550804,0.686444894230513,0.671271360609701,0.70312983314032,0.639487357155747,0.095960781429685,0.468478218705148
0.822995539754023,0.51822787821895,0.539072891631446,0.545658429051116,0.459004173137451,0.0756797537940363,0.543988408158309
0.763310401465975,0.757197303762741,0.768491955047889,0.775495928376825,0.74089456322879,0.0897859749411126,0.389564686119642
0.796680163869877,0.627048273582453,0.626127434226943,0.627494378806472,0.582818742860186,0.0414569877819662,0.572767056771858
0.685726342932113,0.545497699843413,0.541166040145674,0.549813502794255,0.476908822529086,0.0508175109844749,0.596779355289189
0.753171036149935,0.687538201732825,0.693081468604064,0.715203729245322,0.657350019056342,0.351105967808639,0.622073873746241
0.79744437761628,0.417570887036718,0.417557609334833,0.431462729834406,0.340670366523546,0.325769757466243,0.525139564222311
0.818728661771668,0.705718199750811,0.733214729108446,0.738672291844443,0.707181372486218,0.351437317670151,0.61253379478072
0.884684500823516,0.309141798525353,0.328188259908368,0.336569890066639,0.225282711085611,0.303383604693699,0.508909467935647
0.85513653219128,0.348789757411659,0.352642708440827,0.387344915931478,0.264055072214519,0.382778959458644,0.514569071219074
0.782272675032872,0.356475291962515,0.360366466033261,0.375202233124748,0.276449905752427,0.373600898567274,0.541298149656697
0.812522956189577,0.672904141495579,0.689719559975448,0.686124072336389,0.648687277892512,0.33332102317644,0.6312605305633
0.793682214163471,0.429974226474268,0.44260994679988,0.458998346051213,0.360602551342448,0.318861463437103,0.574277976512733
0.903138526821951,0.265536042251505,0.28401231038242,0.300119462096779,0.175890582233315,0.382238425238104,0.57778563441426
0.806998021143647,0.377186941799764,0.409449219628857,0.404734589093557,0.342746084913479,0.328401181548993,0.614362465572753
0.835652215368641,0.370720605678665,0.354943211556926,0.401968111911996,0.247524848960371,0.318541470004404,0.509726403526969
0.879084367220161,0.294344921494736,0.271111344367396,0.322439187872288,0.16856342112538,0.332073087644502,0.512685333697634
0.84080394812311,0.298728336792537,0.296172355404879,0.332306555586509,0.189027410119301,0.361083288154881,0.556991197756178
0.945903047045805,0.235074875689169,0.262693288724498,0.262606170098945,0.136955978699851,0.333263569890395,0.547113972107394
0.807640245915904,0.472818432724042,0.484708340076593,0.509819871055244,0.394347410849927,0.289098223960503,0.579556329132071
0.778469284927083,0.761367859755463,0.770637224835821,0.769922344845616,0.740270674140894,0.341880556084227,0.617749533239897
0.863055833737434,0.239517282511095,0.246210624691075,0.274900919775092,0.145741484159277,0.27743077382388,0.532859363114905
0.857795416970803,0.479117690158561,0.515052835595582,0.518523981870324,0.473043258013449,0.340859731466909,0.599972550964132
0.783723149487325,0.438170515020447,0.461770983701821,0.443589031964354,0.405664094399611,0.309544034614536,0.611692698978103
0.848023584762888,0.364106708380083,0.388802265878754,0.401092210218867,0.307274746664152,0.3550241830118,0.597258891210743
0.732529013591195,0.711513388527336,0.724658021096635,0.725660253136912,0.676382840682253,0.348089820415122,0.57853097482447
0.79297422546735,0.501401887320679,0.510152381620348,0.528742413423377,0.429859327274709,0.331896171085536,0.563280695274381
0.794297768161086,0.477547720138213,0.497503184918269,0.495888861259298,0.43224375139261,0.288467014925774,0.610801343189688
0.888037957304155,0.279943475457148,0.317814602811411,0.317074144607881,0.220403967804858,0.330455829744137,0.621577261235552
0.829399691146137,0.379154195926466,0.403071590103754,0.39455606162387,0.326587892003666,0.319884848990935,0.631809890760427
0.793732615811372,0.421224608046749,0.42192274042922,0.406686798300562,0.345824648774955,0.304068558071938,0.571406706166293
1,0.12095699087668,0.160375514102631,0.133174869321116,0.0462870863379388,0.299365936845681,0.535661483816453
0.839731506862934,0.363830951844262,0.354901148974741,0.394345712115195,0.272682544885741,0.340362892121768,0.529997115953835
0.902624270040041,0.251591495953929,0.272189852579985,0.265892445822855,0.180498708925273,0.315982988458195,0.655461514849465
0.819877663273909,0.726888619470649,0.751585231398479,0.758346572399077,0.722899401673556,0.335272315506248,0.610135988679697
0.894303221389428,0.262048662198375,0.282974642636354,0.285560645163093,0.178229864591425,0.379533740709452,0.56148381645323
0.850839170161786,0.377407666939567,0.389941928266052,0.409538958456624,0.302433311350351,0.38197604404613,0.598240225866352
0.752488470923666,0.38834639027358,0.392646109947893,0.409850430796584,0.342235566022156,0.315645333394372,0.593374114758052
0.809126187798995,0.497474481774932,0.509853769051485,0.516421102931062,0.437302504932637,0.289365091206782,0.513086865446597
