"year","month","day","RPT","VAL","ROS","KIL","SHA","BIR","DUB","CLA","MUL","CLO","BEL","MAL"
0.176470588235294,0.0909090909090909,0.233333333333333,0.104184457728437,0.198431845597105,0.148113790970934,0.0351370344342937,0.100240577385726,0.0286697247706422,0.237405334211393,0.0482625482625483,0.114374034003091,0.173233936812212,0.166627218934911,0.234774301409124
0.176470588235294,0.181818181818182,0.1,0.212069456305152,0.147165259348613,0.271799628942486,0.106816584680253,0.231488906709436,0.127293577981651,0.257820217319723,0.162162162162162,0.125579598145286,0.210152644657437,0.164497041420118,0.222832577024122
0.176470588235294,0.272727272727273,0.2,0.171932820950754,0.11670687575392,0.175324675324675,0.111384399156711,0.176958032611601,0.103593272171254,0.240039512676984,0.211711711711712,0.154559505409583,0.253106141285055,0.271005917159763,0.259613088129926
0.176470588235294,0.272727272727273,0.7,0.24309706803302,0.277744270205066,0.271799628942486,0.149332396345748,0.229350441058541,0.16743119266055,0.297662166611788,0.195624195624196,0.156105100463679,0.220447284345048,0.178461538461538,0.122283257702412
0.176470588235294,0.545454545454545,0.6,0.320239111870196,0.212303980699638,0.221706864564007,0.190091356289529,0.172413793103448,0.178516819571865,0.256503128086928,0.162162162162162,0.246522411128284,0.230741924032659,0.154792899408284,0.254836398375925
0.176470588235294,0.545454545454545,0.633333333333333,0.164816396242528,0.233715319662244,0.144403215831787,0.106816584680253,0.154504143277199,0.113149847094801,0.0823180770497201,0.111325611325611,0.138330757341577,0.128860489882854,0.206863905325444,0.147122044423215
0.176470588235294,0.636363636363636,0.1,0.145744378024481,0.0817249698431846,0.118429189857761,0.0776528460997892,0.10906174819567,0.0875382262996942,0.145538360223905,0.174066924066924,0.0900309119010819,0.211572594959176,0.255384615384615,0.230952949605923
0.176470588235294,0.636363636363636,0.3,0.0757187588955309,0.147165259348613,0.0670995670995671,0.0864371047083626,0.151296444800855,0.133792048929664,0.101415870925255,0.074967824967825,0.119010819165379,0.0798722044728434,0.0875739644970414,0.129209457845713
0.176470588235294,0.727272727272727,0.0666666666666667,0.146883005977797,0.0615199034981906,0.0606060606060606,0.0657062543921293,0.156909917134456,0.0684250764525994,0.0671715508725716,0.083011583011583,0.0772797527047913,0.0724174653887114,0.137988165680473,0.0716503463100072
0.176470588235294,0.727272727272727,0.366666666666667,0.249074864787931,0.27503015681544,0.181818181818182,0.128952916373858,0.232558139534884,0.163990825688073,0.148172538689496,0.221042471042471,0.188562596599691,0.214412495562655,0.19905325443787,0.217817052782422
0.176470588235294,0.818181818181818,0.633333333333333,0.195559350982067,0.246381182147165,0.194495980210266,0.0688685874912157,0.103448275862069,0.130733944954128,0.189331577214356,0.171492921492922,0.141808346213292,0.279730209442669,0.257278106508876,0.222832577024122
0.176470588235294,0.909090909090909,0.233333333333333,0.272701394819243,0.312726176115802,0.26530612244898,0.190091356289529,0.237102379043037,0.248470948012232,0.253868949621337,0.203989703989704,0.186630602782071,0.202697905573305,0.204023668639053,0.175065679484118
0.235294117647059,0.0909090909090909,0.5,0.0888129803586678,0.101628468033776,0.162337662337662,0.102600140548138,0.0299385191125368,0,0.193612117220942,0.00546975546975547,0.133693972179289,0.124245651402201,0.109349112426036,0.222832577024122
0.235294117647059,0.0909090909090909,0.7,0.240819812126388,0.222255729794934,0.405689548546691,0.229796205200281,0.199144613739642,0.151376146788991,0.32927230819888,0.194337194337194,0.193199381761978,0.148029818956337,0.178461538461538,0.240745163601624
0.235294117647059,0.272727272727273,0,0.109023626530031,0.19481302774427,0.1713048855906,0.168306394940267,0.192461908580593,0.18960244648318,0.285479091208429,0.17953667953668,0.202859350850077,0.253106141285055,0.306508875739645,0.192022928110819
0.235294117647059,0.272727272727273,0.133333333333333,0.254768004554512,0.302774427020507,0.153370439084725,0.115600843288826,0.18925421010425,0.100152905198777,0.160684886401054,0.0884813384813385,0.1112828438949,0.167199148029819,0.093491124260355,0.0974444709816098
0.235294117647059,0.363636363636364,0.166666666666667,0.29177341303729,0.356755126658625,0.346629560915275,0.235769501054111,0.295108259823577,0.316896024464832,0.233124794204807,0.265444015444015,0.222179289026275,0.279730209442669,0.291834319526627,0.237879149749224
0.235294117647059,0.363636363636364,0.433333333333333,0.168232280102477,0.229794933655006,0.161100803957947,0.0920590302178496,0.124565624164662,0.0749235474006116,0.110964767863023,0.113899613899614,0.0772797527047913,0.122825701100461,0.218934911242604,0.134224982087413
0.235294117647059,0.454545454545455,0.0666666666666667,0.221747793908341,0.180940892641737,0.136363636363636,0.0762473647224174,0.123496391339214,0.141819571865443,0.124794204807376,0.17953667953668,0.107805255023184,0.154064607738729,0.299644970414201,0.115357057559112
0.235294117647059,0.454545454545455,0.433333333333333,0.333333333333333,0.307599517490953,0.322201607915894,0.241391426563598,0.268377439187383,0.337538226299694,0.236088244978597,0.242599742599743,0.289799072642968,0.258785942492013,0.363786982248521,0.237879149749224
0.235294117647059,0.454545454545455,0.666666666666667,0.18246512951893,0.278950542822678,0.283549783549783,0.187280393534786,0.155840684309008,0.125764525993884,0.170233783338821,0.138030888030888,0.140262751159196,0.19062832800852,0.209940828402367,0.204919990446621
0.235294117647059,0.727272727272727,0.833333333333333,0.232280102476516,0.305488540410133,0.0643166357452072,0.0906535488404779,0.213579256883186,0.159403669724771,0.112611129404017,0.181145431145431,0.10935085007728,0.158324458643947,0.284970414201183,0.192022928110819
0.235294117647059,0.818181818181818,0.266666666666667,0.365214916026188,0.217129071170084,0.421150278293135,0.196064652143359,0.22373696872494,0.282110091743119,0.38821205136648,0.28024453024453,0.452472952086553,0.324103656372027,0.282840236686391,0.259613088129926
0.235294117647059,0.818181818181818,0.3,0.378309137489325,0.229794933655006,0.407235621521336,0.174279690794097,0.176958032611601,0.215214067278287,0.297662166611788,0.230694980694981,0.310664605873261,0.247071352502662,0.231715976331361,0.192022928110819
0.235294117647059,0.818181818181818,0.566666666666667,0.219470538001708,0.15832328106152,0.240878169449598,0.0994378074490513,0.0989040363539161,0.0558103975535168,0.175502140270003,0.0910553410553411,0.170788253477589,0.171813986510472,0.116213017751479,0.152137568664915
0.235294117647059,1,0.633333333333333,0.221747793908341,0.0678528347406514,0.282312925170068,0.0994378074490513,0.0566693397487303,0.0668960244648318,0.295027988146197,0.0617760617760618,0.128670788253478,0.223642172523962,0.182248520710059,0.229758777167423
0.235294117647059,1,0.866666666666667,0.339026473099915,0.196019300361882,0.5,0.180252986647927,0.212510024057739,0.128822629969419,0.210075732630886,0.0926640926640927,0.136785162287481,0.0873269435569755,0.118343195266272,0.252686887986625
0.294117647058824,0,0.566666666666667,0.561912894961571,0.461097708082027,0.431663574520717,0.272312016865776,0.384121892542101,0.323394495412844,0.279881461969048,0.292149292149292,0.180448222565688,0.184948526801562,0.259171597633136,0.185096727967519
0.294117647058824,0.272727272727273,0.0333333333333333,0.346142897808141,0.329010856453558,0.680272108843537,0.317638791286015,0.242715851376637,0.24388379204893,0.370431346723741,0.112612612612613,0.204404945904173,0.309194178203763,0.179408284023669,0.19894912825412
0.294117647058824,0.454545454545455,0.2,0.181326501565613,0.148371531966224,0.206246134817563,0.0850316233309909,0.0834001603849238,0.0508409785932722,0.0823180770497201,0.0495495495495495,0.0788253477588872,0.140575079872204,0.160710059171598,0.0814425603057082
0.294117647058824,0.636363636363636,0.466666666666667,0.173071448904071,0.18335343787696,0.185528756957328,0.0980323260716796,0.10906174819567,0.0714831804281346,0.137306552518933,0.112612612612613,0.114374034003091,0.0724174653887114,0.262248520710059,0.105564843563411
0.294117647058824,0.636363636363636,0.533333333333333,0.219470538001708,0.292822677925211,0.28726035868893,0.165495432185524,0.165998396150762,0.163990825688073,0.230490615739216,0.118082368082368,0.201313755795981,0.140575079872204,0.211834319526627,0.171005493193217
0.294117647058824,0.636363636363636,0.7,0.260745801309422,0.188480096501809,0.522881880024737,0.172874209416725,0.182571504945202,0.16743119266055,0.216661178794863,0.121943371943372,0.222179289026275,0.236776712815051,0.249467455621302,0.158108430857416
0.294117647058824,0.727272727272727,0.566666666666667,0.226586962709935,0.180940892641737,0.213976499690785,0.0628952916373858,0.121357925688319,0.0573394495412844,0.0563055647020086,0.0202702702702703,0.0498454404945904,0.060702875399361,0.113372781065089,0.0933842846907093
0.294117647058824,0.727272727272727,0.766666666666667,0.165955024195844,0.281363088057901,0.101731601731602,0.0892480674631061,0.213579256883186,0.073394495412844,0.0767204478103392,0.093951093951094,0.0965996908809892,0.0667376641817536,0.103431952662722,0.153092906615715
0.352941176470588,0,0.266666666666667,0.218047253060063,0.0940892641737033,0.176561533704391,0.0762473647224174,0.107992515370222,0.0542813455657492,0.241356601909779,0.0119047619047619,0.106259659969088,0.096201632942847,0.0925443786982248,0.174110341533317
0.352941176470588,0.363636363636364,0.266666666666667,0.125818388841446,0.136911942098914,0.175324675324675,0.155305692199578,0.123496391339214,0.138761467889908,0.212709911096477,0.0926640926640927,0.169242658423493,0.154064607738729,0.14792899408284,0.187007403869119
0.352941176470588,0.363636363636364,0.766666666666667,0.425846854540279,0.37183353437877,0.422387136672851,0.348559381588194,0.450948944132585,0.418960244648318,0.421139282186368,0.360682110682111,0.412287480680062,0.352147674831381,0.235502958579882,0.241700501552424
0.352941176470588,0.545454545454545,0.366666666666667,0.0700256191289496,0.0928829915560917,0.204700061842919,0.0952213633169361,0.134723336006415,0.0558103975535168,0.113928218636813,0.157014157014157,0.223724884080371,0.233936812211573,0.128994082840237,0.185096727967519
0.352941176470588,0.636363636363636,0.3,0.216908625106746,0.156815440289505,0.192022263450835,0.152143359100492,0.250467789361133,0.184633027522936,0.160684886401054,0.0791505791505792,0.143353941267388,0.0770323038693646,0.128994082840237,0.144256030570814
0.352941176470588,0.636363636363636,0.5,0.391403358952462,0.349215922798552,0.347866419294991,0.279690794096978,0.458700882117081,0.347094801223242,0.360882449785973,0.281531531531532,0.354327666151468,0.296059637912673,0.249467455621302,0.247671363744925
0.352941176470588,0.727272727272727,0.266666666666667,0.113862795331625,0.348009650180941,0.170068027210884,0.0892480674631061,0.0922213311948677,0.144877675840979,0.190648666447152,0.19980694980695,0.128670788253478,0.146609868654597,0.378698224852071,0.209935514688321
0.352941176470588,0.727272727272727,0.633333333333333,0.239396527184742,0.244873341375151,0.203463203463203,0.207659873506676,0.238171611868484,0.19762996941896,0.307211063549555,0.217181467181467,0.317233384853168,0.220447284345048,0.241656804733728,0.167184141390017
0.411764705882353,0.0909090909090909,0.2,0.220609165955024,0.156815440289505,0.0785405071119357,0.033731553056922,0.111200213846565,0.0175840978593272,0.18538030951597,0.12998712998713,0.0610510046367852,0.0827121050763223,0.179408284023669,0.218772390733222
0.411764705882353,0.363636363636364,0.433333333333333,0.228864218616567,0.271411338962606,0.296227581941868,0.147926914968377,0.269446672012831,0.221330275229358,0.227856437273625,0.301801801801802,0.230293663060278,0.170039048633298,0.342011834319527,0.235729639359924
0.411764705882353,0.363636363636364,0.933333333333333,0.105607742670083,0.290108564535585,0.112244897959184,0.111384399156711,0.224806201550388,0.0668960244648318,0.139940730984524,0.123230373230373,0.0436630602782071,0.105076322328718,0.247337278106509,0.10437067112491
0.411764705882353,0.454545454545455,0.233333333333333,0.115001423284942,0.193606755126659,0.0825602968460111,0.128952916373858,0.228281208233093,0.154434250764526,0.116562397102404,0.195624195624196,0.120942812982998,0.154064607738729,0.229585798816568,0.127298781944113
0.411764705882353,0.454545454545455,0.866666666666667,0.230002846569883,0.167068757539204,0.195732838589981,0.180252986647927,0.198075380914194,0.0970948012232416,0.176819229502799,0.189189189189189,0.0996908809891808,0.199503017394391,0.194082840236686,0.162168617148316
0.411764705882353,0.545454545454545,0.166666666666667,0.0757187588955309,0.0289505428226779,0.0630797773654916,0.0453267744202389,0.100240577385726,0.0397553516819572,0.0796838985841291,0.105855855855856,0.112828438948995,0.0592829250976216,0.160710059171598,0.135419154525914
0.411764705882353,0.545454545454545,0.266666666666667,0.120979220039852,0.0928829915560917,0.0748299319727891,0.0657062543921293,0.102379043036621,0.011085626911315,0.113928218636813,0.119369369369369,0.0498454404945904,0.0294639687610934,0.249467455621302,0.169094817291617
0.411764705882353,0.545454545454545,0.9,0.125818388841446,0.0563932448733414,0.422387136672851,0.112789880534083,0.113605987703823,0.0749235474006116,0.10009878169246,0.11003861003861,0.0915765069551777,0.0798722044728434,0.13396449704142,0.143300692620014
0.411764705882353,0.636363636363636,0.3,0.149160261884429,0.0790108564535585,0.253865182436611,0.152143359100492,0.141138732959102,0.0638379204892966,0.0931840632202832,0.132561132561133,0.112828438948995,0.053248136315229,0.156686390532544,0.123238595653212
0.411764705882353,0.636363636363636,0.5,0.165955024195844,0.187273823884198,0.145640074211503,0.112789880534083,0.182571504945202,0.0890672782874618,0.160684886401054,0.118082368082368,0.101236476043277,0.0667376641817536,0.142011834319527,0.144256030570814
0.411764705882353,0.636363636363636,0.766666666666667,0.238257899231426,0.205971049457177,0.533395176252319,0.251932536893886,0.195936915263299,0.157492354740061,0.278564372736253,0.195624195624196,0.246522411128284,0.167199148029819,0.21301775147929,0.160257941246716
0.411764705882353,0.818181818181818,0.766666666666667,0.314261315115286,0.233715319662244,0.369820655534941,0.153900210822207,0.20582731889869,0.141819571865443,0.198880474152124,0.238416988416988,0.241499227202473,0.134540291089812,0.239526627218935,0.214951038930022
0.470588235294118,0.0909090909090909,0.5,0.36777682892115,0.246381182147165,0.351576994434137,0.121574139142656,0.251537022186581,0.0462538226299694,0.150806717155087,0.0897683397683398,0.106259659969088,0.143414980475683,0.136094674556213,0.231669453069023
0.470588235294118,0.181818181818182,0.0666666666666667,0.288072872189012,0.199638118214717,0.588744588744589,0.256148981026001,0.165998396150762,0.0970948012232416,0.224892986499835,0.0804375804375804,0.157650695517774,0.111111111111111,0.113372781065089,0.124432768091712
0.470588235294118,0.181818181818182,0.166666666666667,0.207514944491887,0.0853437876960193,0.196969696969697,0.0776528460997892,0.133654103180968,0.0271406727828746,0.0862693447481067,0.111325611325611,0.151468315301391,0.124245651402201,0.111242603550296,0.0835920706950084
0.470588235294118,0.181818181818182,0.2,0.0640478223740393,0.0853437876960193,0.0915275200989487,0.0586788475052706,0.10906174819567,0.0095565749235474,0.0355614092854791,0.0601673101673102,0.0289799072642968,0.0859069932552361,0.0897041420118343,0.162168617148316
0.470588235294118,0.272727272727273,0.0333333333333333,0.144605750071164,0.0980096501809409,0.152133580705009,0.120168657765285,0.116813686180166,0.011085626911315,0.179782680276589,0.105855855855856,0.101236476043277,0.0770323038693646,0.202130177514793,0.227848101265823
0.470588235294118,0.272727272727273,0.0666666666666667,0.0996299459151722,0.0904704463208685,0.0476190476190476,0.0572733661278988,0.112269446672013,0.011085626911315,0.163319064866645,0.111325611325611,0.0452086553323029,0.111111111111111,0.287810650887574,0.246716025794125
0.470588235294118,0.272727272727273,0.766666666666667,0.552519214346712,0.497587454764777,0.463821892393321,0.333801827125791,0.39641807003475,0.304281345565749,0.304576885083964,0.288288288288288,0.328438948995363,0.202697905573305,0.239526627218935,0.147122044423215
0.470588235294118,0.363636363636364,0.266666666666667,0.354682607458013,0.324185765983112,0.304267161410019,0.238580463808855,0.329591018444266,0.253440366972477,0.310174514323345,0.207850707850708,0.381375579598145,0.205537806176784,0.243313609467456,0.222832577024122
0.470588235294118,0.363636363636364,0.4,0.161400512382579,0.165862484921592,0.227891156462585,0.165495432185524,0.172413793103448,0.151376146788991,0.179782680276589,0.174066924066924,0.162673879443586,0.253106141285055,0.260118343195266,0.253642225937425
0.470588235294118,0.545454545454545,0.433333333333333,0.0913748932536294,0.169481302774427,0.0760667903525046,0.158116654954322,0.180165731087944,0.27217125382263,0.0796838985841291,0.131274131274131,0.205950540958269,0.162939297124601,0.255384615384615,0.180081203725818
0.470588235294118,0.545454545454545,0.766666666666667,0.13378878451466,0.182147165259349,0.176561533704391,0.0920590302178496,0.0689655172413793,0.0653669724770642,0.0892327955218966,0.0804375804375804,0.0853941267387944,0.0635427760028399,0.196213017751479,0.138285168378314
0.470588235294118,0.545454545454545,0.833333333333333,0.185027042413891,0.151990349819059,0.222943722943723,0.11841180604357,0.112269446672013,0.0795107033639144,0.0493908462298321,0.0817245817245817,0.101236476043277,0.0681576144834931,0.231715976331361,0.117267733460712
0.470588235294118,0.727272727272727,0.3,0.327355536578423,0.143244873341375,0.311688311688312,0.18306394940267,0.176958032611601,0.100152905198777,0.172867961804412,0.107142857142857,0.117465224111283,0.121405750798722,0.151715976331361,0.250776212085025
0.470588235294118,0.818181818181818,0.266666666666667,0.25846854540279,0.329010856453558,0.182745825602968,0.17709065354884,0.256081261694734,0.224770642201835,0.139940730984524,0.24002574002574,0.260819165378671,0.270855520056798,0.157633136094675,0.134224982087413
0.470588235294118,0.818181818181818,0.566666666666667,0.2644463421577,0.130579010856454,0.243661100803958,0.117006324666198,0.295108259823577,0.242354740061162,0.142574909450115,0.243886743886744,0.181993817619784,0.12566560170394,0.0925443786982248,0.253642225937425
0.470588235294118,0.818181818181818,0.666666666666667,0.117278679191574,0.0440289505428227,0.020717377860235,0.0513000702740689,0.179096498262497,0.108180428134557,0.0493908462298321,0.0588803088803089,0.0610510046367852,0.0546680866169684,0.0669822485207101,0.165989968951517
0.529411764705882,0,0.866666666666667,0.280956447480786,0.569059107358263,0.195732838589981,0.111384399156711,0.26383319967923,0.267584097859327,0.170233783338821,0.282818532818533,0.201313755795981,0.1008164714235,0.290887573964497,0.221877239073322
0.529411764705882,0.181818181818182,0.733333333333333,0.368630799886137,0.508745476477684,0.608225108225108,0.291286015460295,0.302860197808073,0.332951070336391,0.37339479749753,0.339124839124839,0.344667697063369,0.309194178203763,0.296804733727811,0.224743252925723
0.529411764705882,0.363636363636364,0.366666666666667,0.158838599487617,0.11670687575392,0.436920222634508,0.14476458186929,0.110130981021117,0.269113149847095,0.238722423444188,0.185006435006435,0.28323029366306,0.204117855875044,0.239526627218935,0.20300931454502
0.529411764705882,0.363636363636364,0.466666666666667,0.2311414745232,0.282870928829916,0.220470006184292,0.143359100491918,0.293771718791767,0.194571865443425,0.126111294040171,0.254826254826255,0.209041731066461,0.130280440184594,0.171597633136095,0.069500835920707
