"ExternalRiskEstimate","MSinceOldestTradeOpen","MSinceMostRecentTradeOpen","AverageMInFile","NumSatisfactoryTrades","NumTrades60Ever2DerogPubRec","NumTrades90Ever2DerogPubRec","PercentTradesNeverDelq","MSinceMostRecentDelq","MaxDelq2PublicRecLast12M","NumTotalTrades","NumTradesOpeninLast12M","PercentInstallTrades","MSinceMostRecentInqexcl7days","NumInqLast6M","NumInqLast6Mexcl7days","NetFractionRevolvingBurden","NetFractionInstallBurden","NumRevolvingTradesWBalance","NumInstallTradesWBalance","NumBank2NatlTradesWHighUtilization","PercentTradesWBalance","target"
"0.805825242718447","0.288177339901478","0.0306122448979592","0.244897959183673","0.261363636363636","0.321428571428571","0.321428571428571","0.73394495412844","0.228260869565217","0.833333333333333","0.230088495575221","0.428571428571429","0.623853211009174","0.363636363636364","0.16","0.16","0.141078838174274","0.00208333333333333","0.24390243902439","0.3125","0.333333333333333","0.385321100917431",0
"0.786407766990291","0.310344827586207","0.0510204081632653","0.49234693877551","0.443181818181818","0.321428571428571","0.321428571428571","0.972477064220184","0.597826086956522","0.833333333333333","0.345132743362832","0.357142857142857","0.357798165137615","0.0303030303030303","0.133333333333333","0.12","0.294605809128631","0.135416666666667","0.414634146341463","0.375","0.444444444444444","0.73394495412844",0
"0.728155339805825","0.217980295566502","0.0255102040816327","0.260204081632653","0.340909090909091","0.357142857142857","0.321428571428571","0.807339449541284","0.16304347826087","0.666666666666667","0.292035398230089","0.357142857142857","0.155963302752294","0.0606060606060606","0.146666666666667","0.146666666666667","0.145228215767635","0.00208333333333333","0.341463414634146","0.3125","0.333333333333333","0.431192660550459",0
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0
"0.70873786407767","0.226600985221675","0.0331632653061225","0.183673469387755","0.409090909090909","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.31858407079646","0.5","0.357798165137615","0.272727272727273","0.12","0.12","0.298755186721992","0.197916666666667","0.463414634146341","0.375","0.481481481481481","0.825688073394495",0
"0.679611650485437","0.108374384236453","0.0280612244897959","0.122448979591837","0.431818181818182","0.321428571428571","0.321428571428571","0.853211009174312","0.206521739130435","0.722222222222222","0.36283185840708","0.464285714285714","0.513761467889908","0.272727272727273","0.173333333333333","0.173333333333333","0.136929460580913","0.23125","0.390243902439024","0.40625","0.37037037037037","0.862385321100917",0
"0.718446601941748","0.0972906403940887","0.0408163265306122","0.0994897959183673","0.193181818181818","0.392857142857143","0.392857142857143","0.899082568807339","0.739130434782609","0.833333333333333","0.168141592920354","0.392857142857143","0.385321100917431","0.272727272727273","0.12","0.12","0.20746887966805","0.0354166666666667","0.341463414634146","0.34375","0.333333333333333","0.889908256880734",0
"0.766990291262136","0.167487684729064","0.086734693877551","0.168367346938776","0.363636363636364","0.321428571428571","0.321428571428571","0.963302752293578","0.0108695652173913","0.833333333333333","0.292035398230089","0.321428571428571","0.201834862385321","0.272727272727273","0.12","0.12","0.24896265560166","0.00208333333333333","0.439024390243902","0.03125","0.37037037037037","0.697247706422018",0
"0.766990291262136","0.251231527093596","0.0229591836734694","0.229591836734694","0.454545454545455","0.357142857142857","0.357142857142857","1","0.0217391304347826","0.833333333333333","0.389380530973451","0.392857142857143","0.376146788990826","0.272727272727273","0.133333333333333","0.133333333333333","0.228215767634855","0.204166666666667","0.414634146341463","0.34375","0.407407407407407","0.660550458715596",0
"0.737864077669903","0.211822660098522","0.0255102040816327","0.221938775510204","0.397727272727273","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.31858407079646","0.428571428571429","0.522935779816514","0.303030303030303","0.173333333333333","0.173333333333333","0.37344398340249","0.227083333333333","0.365853658536585","0.34375","0.407407407407407","0.770642201834862",0
"0.650485436893204","0.272167487684729","0.0612244897959184","0.135204081632653","0.193181818181818","0.392857142857143","0.392857142857143","1","0.0217391304347826","0.833333333333333","0.115044247787611","0.321428571428571","0.660550458715596","0.0606060606060606","0.146666666666667","0.146666666666667","0.286307053941909","0.145833333333333","0.292682926829268","0.375","0.37037037037037","1",0
"0.650485436893204","0.42487684729064","0.0255102040816327","0.155612244897959","0.409090909090909","0.357142857142857","0.357142857142857","1","0.0217391304347826","0.5","0.557522123893805","0.5","0.348623853211009","0.303030303030303","0.146666666666667","0.146666666666667","0.178423236514523","0.15","0.365853658536585","0.40625","0.444444444444444","0.660550458715596",0
"0.796116504854369","0.11576354679803","0.038265306122449","0.119897959183673","0.215909090909091","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.168141592920354","0.392857142857143","0.541284403669725","0.272727272727273","0.133333333333333","0.133333333333333","0.37344398340249","0.00208333333333333","0.24390243902439","0.3125","0.333333333333333","0.541284403669725",0
"0.766990291262136","0.431034482758621","0.0892857142857143","0.295918367346939","0.295454545454545","0.428571428571429","0.428571428571429","0.770642201834862","0.16304347826087","0.5","0.256637168141593","0.321428571428571","0.174311926605505","0.272727272727273","0.146666666666667","0.133333333333333","0.0746887966804979","0.00208333333333333","0.292682926829268","0.3125","0.333333333333333","0.44954128440367",0
"0.805825242718447","0.193349753694581","0.0306122448979592","0.142857142857143","0.375","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.672566371681416","0.535714285714286","0.376146788990826","0.0606060606060606","0.133333333333333","0.133333333333333","0.037344398340249","0.00208333333333333","0.219512195121951","0.40625","0.333333333333333","0.44954128440367",0
"0.844660194174757","0.314039408866995","0.0663265306122449","0.301020408163265","0.272727272727273","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.212389380530973","0.321428571428571","0.44954128440367","0.272727272727273","0.12","0.12","0.33195020746888","0.00208333333333333","0.268292682926829","0.3125","0.407407407407407","0.477064220183486",0
"0.844660194174757","0.16871921182266","0.0306122448979592","0.160714285714286","0.181818181818182","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.150442477876106","0.428571428571429","0.660550458715596","0.272727272727273","0.146666666666667","0.146666666666667","0.004149377593361","0.0229166666666667","0.24390243902439","0.34375","0.037037037037037","1",0
"0.660194174757282","0.123152709359606","0.0586734693877551","0.114795918367347","0.215909090909091","0.464285714285714","0.464285714285714","0.834862385321101","0.33695652173913","0.833333333333333","0.176991150442478","0.321428571428571","0.587155963302752","0.272727272727273","0.146666666666667","0.146666666666667","0.257261410788382","0.154166666666667","0.292682926829268","0.4375","0.333333333333333","0.899082568807339",0
"0.796116504854369","0.326354679802956","0.0255102040816327","0.163265306122449","0.238636363636364","0.321428571428571","0.321428571428571","0.926605504587156","0.152173913043478","0.722222222222222","0.194690265486726","0.357142857142857","0.431192660550459","0.272727272727273","0.146666666666667","0.146666666666667","0.0954356846473029","0.122916666666667","0.268292682926829","0.34375","0.333333333333333","0.44954128440367",0
"0.902912621359223","0.477832512315271","0.0280612244897959","0.173469387755102","0.590909090909091","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.716814159292035","0.464285714285714","0.284403669724771","0.333333333333333","0.146666666666667","0.146666666666667","0.0705394190871369","0.06875","0.292682926829268","0.34375","0.333333333333333","0.321100917431193",0
"0.689320388349515","0.125615763546798","0.0306122448979592","0.107142857142857","0.340909090909091","0.321428571428571","0.321428571428571","0.871559633027523","0.16304347826087","0.722222222222222","0.265486725663717","0.428571428571429","0.779816513761468","0.363636363636364","0.133333333333333","0.133333333333333","0.257261410788382","0.202083333333333","0.268292682926829","0.46875","0.37037037037037","0.752293577981651",0
"0.640776699029126","0.288177339901478","0.0561224489795918","0.362244897959184","0.375","0.5","0.428571428571429","0.73394495412844","0.184782608695652","0.666666666666667","0.327433628318584","0.321428571428571","0.412844036697248","0.0606060606060606","0.12","0.12","0.427385892116183","0.09375","0.341463414634146","0.375","0.037037037037037","0.908256880733945",0
"0.737864077669903","0.200738916256158","0.0280612244897959","0.23469387755102","0.204545454545455","0.392857142857143","0.357142857142857","0.825688073394495","0.315217391304348","0.833333333333333","0.221238938053097","0.428571428571429","0.486238532110092","0.272727272727273","0.2","0.16","0.240663900414938","0.210416666666667","0.365853658536585","0.34375","0.407407407407407","1",0
"0.669902912621359","0.109605911330049","0.0408163265306122","0.107142857142857","0.170454545454545","0.357142857142857","0.357142857142857","0.73394495412844","0.423913043478261","0.833333333333333","0.141592920353982","0.357142857142857","0.477064220183486","0.454545454545455","0.12","0.12","0.419087136929461","0.00208333333333333","0.268292682926829","0.3125","0.037037037037037","1",0
"0.766990291262136","0.00123152709359606","0.0510204081632653","0.0816326530612245","0.170454545454545","0.357142857142857","0.357142857142857","1","0.0217391304347826","0.833333333333333","0.132743362831858","0.357142857142857","0.385321100917431","0.0606060606060606","0.12","0.12","0.0497925311203319","0.116666666666667","0.268292682926829","0.34375","0.333333333333333","0.697247706422018",0
"0.737864077669903","0.342364532019704","0.048469387755102","0.188775510204082","0.352272727272727","0.321428571428571","0.321428571428571","0.807339449541284","0.130434782608696","0.722222222222222","0.292035398230089","0.357142857142857","0.385321100917431","0.0606060606060606","0.12","0.12","0.12448132780083","0.164583333333333","0.317073170731707","0.375","0.333333333333333","0.614678899082569",0
"0.679611650485437","0.272167487684729","0.0280612244897959","0.178571428571429","0.522727272727273","0.357142857142857","0.357142857142857","0.862385321100917","0.228260869565217","0.777777777777778","0.495575221238938","0.428571428571429","0.220183486238532","0.0606060606060606","0.146666666666667","0.146666666666667","0.174273858921162","0.00208333333333333","0.51219512195122","0.375","0.37037037037037","0.724770642201835",0
"0.83495145631068","0.219211822660099","0.0969387755102041","0.262755102040816","0.25","0.357142857142857","0.357142857142857","0.935779816513762","0.445652173913043","0.833333333333333","0.212389380530973","0.321428571428571","0.385321100917431","0.0303030303030303","0.12","0.12","0.037344398340249","0.00208333333333333","0.24390243902439","0.3125","0.333333333333333","0.541284403669725",0
"0.902912621359223","0.272167487684729","0.0510204081632653","0.232142857142857","0.25","0.321428571428571","0.321428571428571","0.880733944954128","0.695652173913043","0.833333333333333","0.212389380530973","0.357142857142857","0.513761467889908","0.575757575757576","0.12","0.12","0.0580912863070539","0.00208333333333333","0.24390243902439","0.3125","0.333333333333333","0.697247706422018",0
"0.796116504854369","0.176108374384236","0.0255102040816327","0.107142857142857","0.136363636363636","0.357142857142857","0.357142857142857","0.871559633027523","0.41304347826087","0.833333333333333","0.141592920353982","0.428571428571429","0.348623853211009","0.272727272727273","0.146666666666667","0.146666666666667","0.0580912863070539","0.00208333333333333","0.268292682926829","0.3125","0.37037037037037","0.770642201834862",0
"0.718446601941748","0.485221674876847","0.0331632653061225","0.280612244897959","0.511363636363636","0.321428571428571","0.321428571428571","0.853211009174312","0.141304347826087","0.722222222222222","0.424778761061947","0.428571428571429","0.275229357798165","0.272727272727273","0.12","0.12","0.103734439834025","0.195833333333333","0.439024390243902","0.34375","0.37037037037037","0.559633027522936",0
"0.689320388349515","0.083743842364532","0.0535714285714286","0.107142857142857","0.215909090909091","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.168141592920354","0.321428571428571","0.541284403669725","0.272727272727273","0.12","0.12","0.452282157676349","0.225","0.341463414634146","0.375","0.444444444444444","1",0
"0.796116504854369","0.318965517241379","0.038265306122449","0.387755102040816","0.352272727272727","0.321428571428571","0.321428571428571","0.954128440366973","0.304347826086957","0.833333333333333","0.274336283185841","0.357142857142857","0.376146788990826","0.0606060606060606","0.133333333333333","0.12","0.186721991701245","0.216666666666667","0.365853658536585","0.34375","0.333333333333333","0.697247706422018",0
"0.728155339805825","0.259852216748768","0.038265306122449","0.255102040816327","0.511363636363636","0.392857142857143","0.357142857142857","0.908256880733945","0.184782608695652","0.722222222222222","0.451327433628319","0.392857142857143","0.715596330275229","0.272727272727273","0.133333333333333","0.133333333333333","0.37344398340249","0.175","0.317073170731707","0.46875","0.37037037037037","1",0
"0.70873786407767","0.41871921182266","0.038265306122449","0.260204081632653","0.443181818181818","0.321428571428571","0.321428571428571","0.844036697247706","0.108695652173913","0.722222222222222","0.36283185840708","0.392857142857143","0.293577981651376","0.0606060606060606","0.186666666666667","0.186666666666667","0.0497925311203319","0.204166666666667","0.292682926829268","0.375","0.37037037037037","0.44954128440367",0
"0.660194174757282","0.109605911330049","0.0306122448979592","0.125","0.238636363636364","0.357142857142857","0.357142857142857","0.862385321100917","0.119565217391304","0.722222222222222","0.194690265486726","0.392857142857143","0.715596330275229","0.0606060606060606","0.146666666666667","0.146666666666667","0.228215767634855","0.172916666666667","0.268292682926829","0.40625","0.037037037037037","1",0
"0.669902912621359","0.103448275862069","0.0331632653061225","0.119897959183673","0.409090909090909","0.321428571428571","0.321428571428571","0.963302752293578","0.489130434782609","0.833333333333333","0.15929203539823","0.464285714285714","0.357798165137615","0.0606060606060606","0.133333333333333","0.133333333333333","0.302904564315353","0.195833333333333","0.414634146341463","0.4375","0.407407407407407","0.724770642201835",0
"0.83495145631068","0.0763546798029557","0.0306122448979592","0.0841836734693878","0.25","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.194690265486726","0.464285714285714","0.504587155963303","0.0606060606060606","0.133333333333333","0.133333333333333","0.116182572614108","0.225","0.292682926829268","0.34375","0.333333333333333","0.596330275229358",0
"0.679611650485437","0.3435960591133","0.0280612244897959","0.119897959183673","0.295454545454545","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.274336283185841","0.571428571428571","0.165137614678899","0.272727272727273","0.133333333333333","0.133333333333333","0.211618257261411","0.166666666666667","0.414634146341463","0.34375","0.481481481481481","0.623853211009174",0
"0.737864077669903","0.00123152709359606","0.0306122448979592","0.13265306122449","0.318181818181818","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.274336283185841","0.392857142857143","0.330275229357798","0.696969696969697","0.12","0.12","0.257261410788382","0.104166666666667","0.365853658536585","0.40625","0.444444444444444","0.73394495412844",0
"0.631067961165049","0.286945812807882","0.076530612244898","0.301020408163265","0.409090909090909","0.357142857142857","0.357142857142857","0.807339449541284","0.141304347826087","0.722222222222222","0.327433628318584","0.321428571428571","0.275229357798165","0.0606060606060606","0.133333333333333","0.133333333333333","0.45643153526971","0.183333333333333","0.585365853658537","0.3125","0.740740740740741","0.944954128440367",0
"0.669902912621359","0.155172413793103","0.0331632653061225","0.155612244897959","0.375","0.392857142857143","0.392857142857143","0.926605504587156","0.173913043478261","0.722222222222222","0.31858407079646","0.357142857142857","0.385321100917431","0.272727272727273","0.133333333333333","0.133333333333333","0.170124481327801","0.177083333333333","0.365853658536585","0.375","0.333333333333333","0.908256880733945",0
"0.631067961165049","0.152709359605911","0.0331632653061225","0.196428571428571","0.284090909090909","0.678571428571429","0.678571428571429","0.522935779816514","0.152173913043478","0.5","0.371681415929204","0.392857142857143","0.357798165137615","0.272727272727273","0.44","0.44","0.116182572614108","0.172916666666667","0.24390243902439","0.40625","0.37037037037037","0.596330275229358",0
"0.728155339805825","0.189655172413793","0.0255102040816327","0.196428571428571","0.477272727272727","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.539823008849557","0.535714285714286","0.412844036697248","0.0606060606060606","0.12","0.12","0.4149377593361","0.175","0.439024390243902","0.5","0.555555555555556","1",0
"0.70873786407767","0.272167487684729","0.038265306122449","0.216836734693878","0.181818181818182","0.5","0.464285714285714","0.669724770642202","0.206521739130435","0.722222222222222","0.176991150442478","0.392857142857143","0.587155963302752","0.515151515151515","0.12","0.12","0.269709543568465","0.197916666666667","0.24390243902439","0.34375","0.333333333333333","0.770642201834862",0
"0.922330097087379","0.102216748768473","0.14030612244898","0.176020408163265","0.125","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.0973451327433628","0.321428571428571","0.541284403669725","0.272727272727273","0.12","0.12","0.004149377593361","0.00208333333333333","0.219512195121951","0.03125","0.037037037037037","0.0825688073394495",0
"0.611650485436893","0.338669950738916","0.0357142857142857","0.275510204081633","0.715909090909091","0.321428571428571","0.321428571428571","0.963302752293578","0.217391304347826","0.722222222222222","0.575221238938053","0.392857142857143","0.477064220183486","0.333333333333333","0.16","0.16","0.278008298755187","0.158333333333333","0.51219512195122","0.46875","0.444444444444444","0.715596330275229",0
"0.699029126213592","0.163793103448276","0.0331632653061225","0.201530612244898","0.568181818181818","0.321428571428571","0.321428571428571","0.871559633027523","0.141304347826087","0.722222222222222","0.460176991150442","0.392857142857143","0.513761467889908","0.272727272727273","0.12","0.12","0.107883817427386","0.166666666666667","0.317073170731707","0.4375","0.333333333333333","0.522935779816514",0
"0.660194174757282","0.235221674876847","0.0408163265306122","0.290816326530612","0.227272727272727","0.571428571428571","0.428571428571429","0.568807339449541","0.184782608695652","0.722222222222222","0.256637168141593","0.392857142857143","0.678899082568807","0.272727272727273","0.12","0.12","0.16597510373444","0.210416666666667","0.268292682926829","0.375","0.333333333333333","1",0
"0.747572815533981","0.326354679802956","0.0433673469387755","0.0433673469387755","0.113636363636364","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.345132743362832","0.357142857142857","1","0.272727272727273","0.173333333333333","0.173333333333333","0.004149377593361","0.00208333333333333","0.024390243902439","0.3125","0.037037037037037","1",0
"0.737864077669903","0.272167487684729","0.0331632653061225","0.224489795918367","0.306818181818182","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.238938053097345","0.5","0.284403669724771","0.272727272727273","0.16","0.16","0.37344398340249","0.08125","0.390243902439024","0.3125","0.518518518518518","0.834862385321101",0
"0.728155339805825","0.147783251231527","0.0280612244897959","0.112244897959184","0.238636363636364","0.357142857142857","0.357142857142857","0.889908256880734","0.380434782608696","0.833333333333333","0.221238938053097","0.392857142857143","0.770642201834862","0.272727272727273","0.173333333333333","0.173333333333333","0.153526970954357","0.19375","0.268292682926829","0.34375","0.037037037037037","0.81651376146789",0
"0.815533980582524","0.266009852216749","0.0331632653061225","0.14030612244898","0.295454545454545","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.230088495575221","0.464285714285714","0.302752293577982","0.272727272727273","0.173333333333333","0.16","0.294605809128631","0.15625","0.365853658536585","0.34375","0.333333333333333","0.697247706422018",0
"0.728155339805825","0.392857142857143","0.0306122448979592","0.26530612244898","0.375","0.357142857142857","0.321428571428571","0.963302752293578","0.130434782608696","0.666666666666667","0.327433628318584","0.392857142857143","0.504587155963303","0.272727272727273","0.133333333333333","0.133333333333333","0.215767634854772","0.133333333333333","0.317073170731707","0.375","0.37037037037037","0.798165137614679",0
"0.776699029126214","0.450738916256158","0.0306122448979592","0.308673469387755","0.431818181818182","0.321428571428571","0.321428571428571","0.935779816513762","0.271739130434783","0.833333333333333","0.336283185840708","0.357142857142857","0.522935779816514","0.272727272727273","0.12","0.12","0.327800829875519","0.127083333333333","0.414634146341463","0.4375","0.37037037037037","1",0
"0.689320388349515","0.220443349753695","0.0433673469387755","0.221938775510204","0.704545454545455","0.357142857142857","0.357142857142857","1","0.0217391304347826","0.833333333333333","0.592920353982301","0.5","0.302752293577982","0.272727272727273","0.146666666666667","0.146666666666667","0.199170124481328","0.20625","0.292682926829268","0.40625","0.444444444444444","0.541284403669725",0
"0.844660194174757","0.204433497536946","0.0255102040816327","0.0892857142857143","0.238636363636364","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.424778761061947","0.428571428571429","0.431192660550459","0.363636363636364","0.146666666666667","0.146666666666667","0.0663900414937759","0.179166666666667","0.317073170731707","0.34375","0.333333333333333","0.697247706422018",0
"0.660194174757282","0.316502463054187","0.0306122448979592","0.239795918367347","0.409090909090909","0.357142857142857","0.357142857142857","0.81651376146789","0.141304347826087","0.5","0.433628318584071","0.428571428571429","0.63302752293578","0.272727272727273","0.12","0.12","0.103734439834025","0.191666666666667","0.317073170731707","0.375","0.333333333333333","0.669724770642202",0
"0.854368932038835","0.116995073891626","0.0459183673469388","0.114795918367347","0.25","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.194690265486726","0.357142857142857","0.155963302752294","0.0606060606060606","0.12","0.12","0.116182572614108","0.00208333333333333","0.365853658536585","0.3125","0.333333333333333","0.724770642201835",0
"0.805825242718447","0.485221674876847","0.0280612244897959","0.206632653061224","0.5","0.357142857142857","0.357142857142857","0.954128440366973","0.847826086956522","0.833333333333333","0.407079646017699","0.535714285714286","0.532110091743119","0.363636363636364","0.133333333333333","0.133333333333333","0.178423236514523","0.216666666666667","0.292682926829268","0.4375","0.333333333333333","0.770642201834862",0
"0.766990291262136","0.0566502463054187","0.0331632653061225","0.0739795918367347","0.318181818181818","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.256637168141593","0.392857142857143","0.26605504587156","0.272727272727273","0.16","0.16","0.211618257261411","0.170833333333333","0.268292682926829","0.34375","0.37037037037037","0.541284403669725",0
"0.766990291262136","0.0751231527093596","0.0663265306122449","0.130102040816327","0.193181818181818","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.150442477876106","0.321428571428571","0.431192660550459","0.0606060606060606","0.12","0.12","0.431535269709544","0.00208333333333333","0.292682926829268","0.3125","0.407407407407407","0.697247706422018",0
"0.669902912621359","0.0874384236453202","0.0408163265306122","0.112244897959184","0.295454545454545","0.321428571428571","0.321428571428571","0.889908256880734","0.228260869565217","0.833333333333333","0.0973451327433628","0.392857142857143","0.247706422018349","0.272727272727273","0.133333333333333","0.133333333333333","0.298755186721992","0.114583333333333","0.292682926829268","0.34375","0.444444444444444","0.495412844036697",0
"0.718446601941748","0.25","0.0612244897959184","0.26530612244898","0.318181818181818","0.321428571428571","0.321428571428571","0.954128440366973","0.141304347826087","0.722222222222222","0.256637168141593","0.321428571428571","0.541284403669725","0.272727272727273","0.173333333333333","0.173333333333333","0.24896265560166","0.00208333333333333","0.317073170731707","0.3125","0.407407407407407","0.844036697247706",0
"0.689320388349515","0.429802955665025","0.0306122448979592","0.24234693877551","0.340909090909091","0.357142857142857","0.321428571428571","0.917431192660551","0.119565217391304","0.666666666666667","0.283185840707965","0.428571428571429","0.238532110091743","0.272727272727273","0.146666666666667","0.146666666666667","0.244813278008299","0.152083333333333","0.365853658536585","0.34375","0.444444444444444","0.697247706422018",0
"0.766990291262136","0.307881773399015","0.0280612244897959","0.288265306122449","0.363636363636364","0.357142857142857","0.321428571428571","0.724770642201835","0.380434782608696","0.833333333333333","0.31858407079646","0.357142857142857","0.559633027522936","0.272727272727273","0.133333333333333","0.133333333333333","0.215767634854772","0.129166666666667","0.341463414634146","0.34375","0.333333333333333","0.899082568807339",0
"0.728155339805825","0.195812807881773","0.0586734693877551","0.227040816326531","0.295454545454545","0.428571428571429","0.357142857142857","0.697247706422018","0.565217391304348","0.833333333333333","0.292035398230089","0.321428571428571","0.660550458715596","0.272727272727273","0.12","0.12","0.004149377593361","0.145833333333333","0.024390243902439","0.34375","0.037037037037037","1",0
"0.747572815533981","0.288177339901478","0.0331632653061225","0.262755102040816","0.329545454545455","0.357142857142857","0.321428571428571","0.871559633027523","0.16304347826087","0.833333333333333","0.265486725663717","0.357142857142857","0.605504587155963","0.272727272727273","0.24","0.24","0.182572614107884","0.154166666666667","0.317073170731707","0.40625","0.37037037037037","0.752293577981651",0
"0.941747572815534","0.224137931034483","0.0306122448979592","0.288265306122449","0.238636363636364","0.321428571428571","0.321428571428571","1","0.0217391304347826","0.888888888888889","0.185840707964602","0.357142857142857","0.385321100917431","0.272727272727273","0.133333333333333","0.133333333333333","0.037344398340249","0.00208333333333333","0.24390243902439","0.3125","0.333333333333333","0.311926605504587",0
"0.796116504854369","0.293103448275862","0.0561224489795918","0.334183673469388","0.284090909090909","0.321428571428571","0.321428571428571","0.889908256880734","0.130434782608696","0.722222222222222","0.230088495575221","0.321428571428571","0.458715596330275","0.272727272727273","0.12","0.12","0.203319502074689","0.135416666666667","0.268292682926829","0.34375","0.333333333333333","1",0
