"V1","V2","V3","V4","V5","target"
0.587655298079741,0.541827876658543,0.437690273178892,0.474628941949515,0.468061771089311,"1"
0.474423119409646,0.44032122458332,0.421184958843592,0.400022196964439,0.285554894237623,"1"
0.392168336360402,0.819585880272193,0.239195487085518,0.303071893581824,0.320799145600878,"1"
0.338609334846424,0.357367943059955,0.562521087718089,0.616964265056338,0.454624139018456,"2"
0.339870145118878,0.586328994885039,0.714983976559026,0.51690692892344,0.320799145600878,"1"
0.365640006873383,0.544865556237126,0.224245066602638,0.470132249080308,0.597161081470039,"1"
0.310949588587819,0.336734605589462,0.427765708933379,0.175473330383378,0.320799145600878,"2"
0.823909345878144,0.369647102277745,0.32989621571858,0.33887335583397,0.305623408948384,"1"
0.433933748753016,0.597790667284058,0.460837884717833,0.422906218909789,0.273247670052618,"1"
0.37269069570523,0.546809474254536,0.796203501293687,0.241408437160177,0.239023819956121,"1"
0.480953276672289,0.52918994813434,0.451627561829512,0.287863900071724,0.722568914832876,"1"
0.419281672349629,0.346109747307067,0.639106888725214,0.484938600448856,0.433496684774379,"2"
0.28019519342332,0.188900319118212,0.274305904266229,0.708056413548969,0.0250515988563338,"2"
0.338925350745114,0.611976450412562,0.560225970044246,0.501770876715023,0.320799145600878,"1"
0.317010380168457,0.344804901101996,0.546539292396149,0.789726420605724,0.320799145600878,"2"
0.375807526354129,0.393442383290331,0.648730535494902,0.16929903143148,0.130383152335297,"2"
0.493875472877791,0.610645945862085,0.305433817780372,0.331180516994054,0.347999396617289,"1"
0.321158218232269,0.413297616518723,0.750572950190879,0.235270289616159,0.263889054657759,"1"
0.459261454430271,0.622605569173706,0.30488615903074,0.325881805141019,0.294183727159426,"1"
0.569525420129606,0.637829023526913,0.287115259132698,0.409053360924088,0.361553937683335,"1"
0.44027802300927,0.561252885072094,0.599031793875399,0.441804728893362,0.320799145600878,"1"
0.336688248023829,0.784001484603799,0.262017488593975,0.647779182862497,0.224577146779172,"1"
0.388616004157154,0.837534937119153,0.244066001355879,0.303200411836839,0.282504619199506,"1"
0.318237326313255,0.368850947688004,0.668180713382646,0.738108717405891,0.320799145600878,"1"
0.392640511729854,0.540311647456721,0.579400475829214,0.434489491508757,0.320799145600878,"1"
0.356635845874151,0.640055034167369,0.272134249365687,0.320650515663682,0.299995384035983,"1"
0.620928799858273,0.318102768237117,0.337664051160025,0.376688451505055,0.338871579423269,"1"
0.322431006645946,0.39975359037824,0.771331280657235,0.1823542086023,0.177850073776335,"1"
0.306765963978624,0.286874025877933,0.451487514504572,0.200683153154716,0.776386885082772,"1"
0.369034848701288,0.3562130191638,0.514011274178203,0.646910103017052,0.550705645726631,"2"
0.445500788339146,0.612526762250965,0.491652903024414,0.46646143512413,0.601737644423233,"1"
0.436144085504408,0.707881080132803,0.235724708973367,0.445123247379746,0.320799145600878,"1"
0.83992974006842,0.184430545842513,0.340914623280988,0.379140059230467,0.302282658916065,"1"
0.351541734653709,0.409203021956383,0.942063711582117,0.183472190891002,0.418454681658819,"1"
0.457260365454567,0.485865086033029,0.683118603315399,0.521204969806344,0.493014579687716,"2"
0.620102308113875,0.320699183945275,0.400350339439704,0.393028345595891,0.282889858065577,"1"
0.365092117821138,0.652289887986405,0.633338413120076,0.511910804354365,0.320799145600878,"1"
0.330309222370199,0.348183448815778,0.571511388888019,0.856595860519192,0.095035365330544,"2"
0.376663002242722,0.665050588709851,0.277794925385181,0.310489258693691,0.290581981030832,"1"
0.442848739145364,0.40116002572995,0.655201827543881,0.615598284109576,0.655253348119757,"2"
0.313424775350701,0.310346787455814,0.427712454095343,0.286596070197358,0.546590247776608,"2"
0.349274760518509,0.423735789453585,0.769845857648897,0.599874229251984,0.581415179791798,"2"
0.594515963313171,0.490243712511964,0.614057581931831,0.259692734723861,0.482639301813154,"2"
0.498933206039704,0.477584750111584,0.433242849248084,0.400604415388353,0.350596847023358,"1"
0.316464561412226,0.323589328037769,0.514200522339668,0.724275019666366,0.320799145600878,"2"
0.412171388568239,0.532869235524516,0.267664159880975,0.30858769463918,0.28184184729442,"1"
0.323879326585943,0.379232135227834,0.765915134637997,0.598285736389718,0.320799145600878,"1"
0.36523836944669,0.417537807273604,0.821896104417811,0.234572928958145,0.406851643635499,"1"
0.528970983026826,0.485199013287443,0.305687192874834,0.396718319798246,0.278081634114534,"1"
0.402946001652096,0.664277556466261,0.588466513118288,0.282706720980542,0.320799145600878,"1"
0.384116363649269,0.455723392295813,0.562531038449072,0.525140231311168,0.14794552932381,"2"
0.3658322486461,0.363193879231539,0.515524522378733,0.636793493035793,0.587480642789526,"2"
0.380358628505787,0.747456691099776,0.263708375769823,0.418350237731658,0.281055695416549,"1"
0.629585594762033,0.46536048781885,0.526246619285217,0.461042519839893,0.256806785380825,"1"
0.322023601966071,0.470329703771419,0.526301532578417,0.434222874875639,0.320799145600878,"1"
0.353477609304975,0.553088160881406,0.287951489080823,0.321400115106083,0.320799145600878,"1"
0.324474536689934,0.319535309463514,0.465340406214637,0.61232585866824,0.597193580157509,"2"
0.60807714159553,0.714853884673495,0.288832128772778,0.320352628062747,0.296057722270531,"1"
0.406519628328629,0.387823056469841,0.672059471465081,0.262304312429143,0.406952590885959,"2"
0.339079292041575,0.430668316359045,0.80278443565627,0.180346359408621,0.240189027321474,"1"
0.704241947805471,0.344697792427566,0.341620572362361,0.38819707144675,0.307551328872769,"1"
0.344860297903766,0.334435349323455,0.76743649084155,0.613387987031767,0.672530714495148,"2"
0.498580220569337,0.0858919079545644,0.309924177272641,0.391396290287129,0.29933764511347,"1"
0.715736674909402,0.4016766236959,0.499555994698103,0.551319996355938,0.256696778761734,"1"
0.333854012780825,0.315998485560915,0.60818536074256,0.730223010804933,0.516797579336702,"1"
0.353096379081847,0.335123947709485,0.543615435942446,0.855166253094561,0.728512004454333,"2"
0.387706996328774,0.63725230746097,0.259953817551873,0.315760676233775,0.290245346396464,"1"
0.359809609663432,0.329057389961501,0.541564111177675,0.61522827444992,0.320799145600878,"2"
0.371309956142258,0.638449448285903,0.735712454832434,0.518332740450244,0.247603473448213,"1"
0.41691724642349,0.320704703473066,0.536349375324435,0.817654648492631,0.180092195612763,"1"
0.441018005955946,0.550029447426647,0.305015334260717,0.406861862578376,0.256897666666139,"1"
0.413976982448918,0.365588160881406,0.664811469581076,0.791026605990144,0.108429569951771,"2"
0.929586866515298,0.309196189676037,0.341245945768148,0.34009762326184,0.310251452123322,"1"
0.485351324797207,0.675704321581413,0.293905158845914,0.324387848210361,0.367921523434933,"1"
0.308135464791807,0.340579031284087,0.651810839552387,0.71471676817982,0.320799145600878,"1"
0.318675637555051,0.417951473505073,0.491415928208793,0.65786162976331,0.609901717354314,"2"
0.306346729035813,0.280732581563703,0.443078594005938,0.621287431167719,0.729915918993139,"1"
0.381549048713769,0.312700493117596,0.704301129758085,0.598753174093612,0.230834582112176,"2"
0.342568923851259,0.378573670480014,0.714364819964557,0.54818404247935,0.443030879361277,"1"
0.331802793065928,0.37407257015469,0.79052052826588,0.199318075993151,0.419587390336702,"1"
0.4326636221485,0.366176363532211,0.809297741902731,0.179135648758705,0.421956343333966,"1"
0.336235148953362,0.670517606398595,0.257446049071477,0.437578810069179,0.28652611607467,"1"
0.540191987422064,0.567414020674659,0.678066948886596,0.486462924562134,0.279505824383132,"2"
0.361291941609371,0.5038632219244,0.607402938450859,0.46446587740913,0.2537283256403,"1"
0.511607558236687,0.53824167535868,0.300303478867688,0.266971278429467,0.693954970911518,"1"
0.371778730311115,0.327416747619741,0.753042021384121,0.609840991647579,0.12466482133559,"2"
0.505490868663674,0.582567362107278,0.29143664047106,0.406470162073992,0.356014637063718,"1"
0.862263058318168,0.320788242272064,0.328812138859871,0.323433451042317,0.470185402136027,"1"
0.350190570748078,0.459106266125972,0.566720480465517,0.462074642534879,0.271022804156438,"1"
0.819816074902127,0.335010424448704,0.407468244729752,0.43268354792809,0.298696586933198,"1"
0.359381354145132,0.315671490833407,0.690157639848771,0.979387913282895,0.16482730326898,"2"
0.350736537382596,0.386113494618908,0.875818009975423,0.662681696976007,0.181543563987255,"1"
0.442577382489259,0.63051266567534,0.691766525630411,0.503071423613521,0.2728661699736,"2"
0.363331922574478,0.409564178085625,0.765915134637997,0.232772950359779,0.25299825556824,"1"
0.650169365001764,0.608169318824633,0.470347098081223,0.462560336699752,0.395946033197265,"1"
0.328717164735524,0.313729362933119,0.49307438337255,0.615221586439462,0.320799145600878,"2"
0.319651338490737,0.431672721240575,0.669763616700054,0.256982282918026,0.26733779811614,"1"
0.335057150521463,0.329414667503646,0.478593121428217,0.238945622498323,0.320799145600878,"1"
0.818426314763665,0.191815077321126,0.39515366232047,0.341036294567456,0.303022651153768,"1"
0.351001683150659,0.316311308527879,0.725477759471299,0.629027989866037,0.569792872635199,"1"
0.342212980815158,0.325807133974752,0.50152789788781,0.785959263147544,0.320799145600878,"2"
0.328538823521757,0.325875456778219,0.495701560624736,0.642385031292659,0.948120590837642,"1"
0.857489547223304,0.32846292190077,0.426080902759798,0.463852388017399,0.362306009079213,"1"
0.4848708682437,0.290656543355443,0.609748546870799,0.821369567166424,0.581772377754965,"2"
0.648032375880578,0.298689693937709,0.391433378842572,0.383358747773073,0.345686669225339,"1"
0.518793703579157,0.44857351533653,0.449070592512591,0.443896630110363,0.223197390556715,"1"
0.317596421818672,0.357598271462908,0.711975354619175,0.630287324159552,0.320799145600878,"1"
0.339591542426724,0.543961099561541,0.645142375611717,0.473165713715555,0.260597196456148,"1"
0.835498862963853,0.178324754694284,0.424221590248431,0.497708543011499,0.277985432247642,"1"
0.465096583745396,0.537452830413851,0.540095825539362,0.442593191099234,0.171247663437841,"1"
0.425831053789544,0.757598599651046,0.551037759891441,0.285814296001944,0.371740982009676,"1"
0.309331060739823,0.308605003496695,0.488665656728896,0.834390762013836,0.0969427219261311,"2"
0.348533298788966,0.393365109901257,0.581513163435044,0.907469025473728,0.106069244924633,"2"
0.578316636395981,0.472277052846644,0.322651162199311,0.390474971657296,0.354013523192775,"1"
0.315287450250047,0.320379946391959,0.621166089309285,0.744601329504176,0.186943810488362,"1"
0.487228343890364,0.620525005549363,0.525487231093012,0.506196893581824,0.211886696921123,"1"
0.274804290481459,0.354747360770657,0.65383599758013,0.358756268654126,0.320799145600878,"2"
0.393162817838499,0.762860499752964,0.559784268152299,0.29029002105458,0.282590323702745,"1"
0.338720982952887,0.360000757816248,0.49777978921772,0.768930503979547,0.693138045940202,"1"
0.341655183917704,0.403785232488478,0.909208609151319,0.180339129127045,0.222777064612136,"2"
0.418592263777007,0.74585811651037,0.264113038829779,0.315811107447768,0.287467715214289,"1"
0.337317026498902,0.4744507025613,0.738309042800489,0.540059917343421,0.320799145600878,"1"
0.359723840257143,0.792006739194256,0.263604445912894,0.312566337833461,0.286724271788537,"1"
0.829308086369201,0.332817829327847,0.409688363375634,0.341880791455542,0.310043949441821,"1"
0.279630594124677,0.202233558967651,0.448840067244829,0.252200174683603,0.320799145600878,"1"
0.653542912356384,0.385011080824981,0.336315727111891,0.38198716335809,0.34660971822919,"1"
0.428855904144112,0.616852878627672,0.276024616634268,0.418571303590847,0.279454344161388,"1"
0.623913131562284,0.401901730923915,0.435591958851148,0.427160697346197,0.60843021704953,"1"
0.545330610006805,0.394597903892192,0.328746906290097,0.342218807119224,0.339813609961394,"1"
0.332317409503664,0.311957594512217,0.467118822968572,0.692250656509567,0.582174584962282,"1"
0.390093160363059,0.818912796234548,0.242217929485066,0.529164606036417,0.253362787306013,"1"
0.370759996793999,0.333816416328732,0.635693972270998,0.785972819925499,0.181745602287678,"1"
0.489384409310535,0.559973249683149,0.293117761188722,0.322165259653872,0.293206034344785,"1"
0.323902247720382,0.316666348423623,0.727966732126506,0.148889392598505,0.224067377544299,"2"
0.385473590564656,0.419231108894018,0.664791568119111,0.288679656590546,0.36751960382662,"1"
0.521531817935802,0.575293072008058,0.265475551883203,0.404076758115268,0.384876347527159,"1"
0.317619786587972,0.383093716211539,0.821456060981028,0.19589309161056,0.187135639024136,"1"
0.267867024295515,0.482320803309091,0.709002481601743,0.177672782038824,0.320799145600878,"1"
0.345005514381311,0.482599614050749,0.557640622716745,0.433043977464658,0.359911172171575,"1"
0.316832630467837,0.407285955695795,0.807503661961138,0.195144034439277,0.250696169339444,"1"
0.340307421212667,0.426731401279814,0.806776890053821,0.626604399481733,0.320799145600878,"1"
0.359545203286802,0.682622676726329,0.277510223915403,0.299657212350478,0.289114507112108,"1"
0.311061828207428,0.367921131019866,0.427987389106935,0.615160309803105,0.562758919990964,"2"
0.273057847915463,0.354877890144092,0.626012832388966,0.747576228858657,0.320799145600878,"2"
0.336089488840957,0.419702506402652,0.451151585197514,0.465916814164411,0.431826597357224,"1"
0.50756589678273,0.6375643845458,0.298971923643987,0.323063441382661,0.382115828485732,"1"
0.332704406979973,0.460150948642733,0.658079247252999,0.249314569306587,0.256130496322543,"1"
0.398511723346935,0.667658789355725,0.608591682257681,0.484213764720853,0.274847295713754,"1"
0.519095079527464,0.605813375516449,0.275039678539793,0.457245356713172,0.575269620471412,"1"
0.376571317704964,0.428421122665986,0.469342258524782,0.225558033132042,0.611572955167485,"2"
0.323480498846697,0.285104345927006,0.465588437398017,0.613533134934407,0.579823750702281,"2"
0.487030334864465,0.373631007931412,0.331834765532216,0.38346864805303,0.320799145600878,"1"
0.33561080682689,0.414728069275146,1,0.174982032750283,0.227804007605843,"1"
0.332518376095298,0.507065592278151,0.624489449184657,0.466226270215867,0.257599408236289,"1"
0.778815636886641,0.287987627903868,0.343696958227384,0.379394022870827,0.305402820512194,"1"
0.328723227745279,0.340723284888786,0.538737550760245,0.66250238599292,0.496821096307272,"2"
0.319503903838891,0.312132876813687,0.572628450577207,0.832849808252933,0.143436839735599,"1"
0.856244412049241,0.357655256857939,0.336787465469581,0.339355073343976,0.307842810463484,"1"
0.329432599886607,0.486545181362733,0.560379653556087,0.435456722426598,0.320799145600878,"1"
0.335718462219612,0.460045779261851,0.904581150698845,0.194820840852826,0.224967850026323,"1"
0.408975738792526,0.593852111264133,0.502605340925864,0.414938990884061,0.290499440116639,"1"
0.348688718868293,0.456342026937682,0.472435830223576,0.444532714132019,0.416893594264241,"1"
0.39376068975165,0.65473339785711,0.239415324531113,0.298077215069064,0.279344193742795,"1"
0.346574798759834,0.326908652710118,0.614017779007901,0.535064335045464,0.320799145600878,"2"
0.469451599288883,0.615711678962782,0.255625986665652,0.405434966509336,0.383704956783217,"1"
0.374145818046415,0.6394363995255,0.705766651304458,0.521168818398464,0.245797639301094,"1"
0.390390247841051,0.384002051474221,0.757068197703334,0.24617843467296,0.424814070838798,"2"
0.314822520916644,0.308681829356489,0.464186489966254,0.821880025045695,0.320799145600878,"1"
0.663549836017768,0.430119645461337,0.434317712466994,0.334826928749913,0.305432587009124,"1"
0.329370343127904,0.449472750837178,0.531801338447026,0.606450712616552,0.211641950168583,"1"
0.264530890147432,0.493802017820019,0.747392954550773,0.517439981432637,0.320799145600878,"1"
0.325800561286825,0.344430617447198,0.462171835487882,0.524401658048171,0.625365340609972,"2"
0.404335318155698,0.3174320710223,0.517409633081537,0.792833091841929,0.171194745221075,"1"
0.344979339924564,0.58606599684462,0.273627596104252,0.427939579428981,0.29004877247712,"1"
0.461629873070151,0.646945493320476,0.264237054421469,0.316640239987506,0.293526707234424,"1"
0.468564773203508,0.631226027348216,0.259308678493172,0.315655837150922,0.290725349134406,"1"
0.338209324080885,0.444584090155072,0.853580153230201,0.207010734076028,0.244490789426193,"1"
0.324475276081367,0.307206176142751,0.552551192364767,0.917156699000486,0.109605130881274,"1"
0.121802464776132,0.091617746743777,0.304296117538034,0.324413154195877,0.292844522396557,"1"
0.341020342432876,0.329458376196693,0.507249936748363,0.795862579822309,0.125256124888142,"2"
0.334126404584937,0.419779630615299,0.838160389935978,0.189340287418153,0.24654956689747,"1"
0.351912613396767,0.532112015982166,0.482800806451464,0.415417635524398,0.355299809738879,"1"
0.71794272319048,0.288714564631582,0.38550126899461,0.37725241346799,0.336612920644101,"1"
0.497083692307874,0.683579792680569,0.582335572923471,0.436787094236598,0.369259290202782,"2"
0.690105670866114,0.582278109015746,0.307354308860002,0.325988271037227,0.298994108103001,"1"
0.340643104923489,0.358820623103968,0.450939302936553,0.624777488084496,0.186376809051661,"2"
0.356458835564965,0.433008297789563,0.800064384914913,0.23624637762893,0.176531432342262,"2"
0.325525211916979,0.405650086999692,0.825191639100992,0.209798007623609,0.251198604799711,"1"
0.397385778071957,0.718646993677306,0.293598344640619,0.320647262036973,0.356992042279354,"1"
0.492614958361911,0.449358780047116,0.315523858996668,0.337627759075449,0.30637260435422,"1"
0.514417985075532,0.590067654493075,0.278359537232042,0.250787558420675,0.625962396142607,"1"
0.738199238781731,0.340240102442436,0.400779510781525,0.395587865273825,0.346153011010584,"1"
0.316222188900315,0.366937312485232,0.246701286611089,0.869183780743157,0.320799145600878,"2"
0.464806890181739,0.731721412426277,0.547811880325138,0.458063824587585,0.284875297790794,"2"
0.41195903534853,0.439434221549669,0.694578159951367,0.513636672566577,0.264749119479699,"1"
0.429988947576852,0.617730931075717,0.2675211641913,0.315707533664191,0.320799145600878,"1"
0.333340875125955,0.325092578890462,0.438865933617199,0.568599104023507,0.557827028468131,"1"
0.357779536543534,0.372992682001208,0.839058351270754,0.190072714941811,0.194453020486971,"2"
0.436262388133773,0.660607070485265,0.66668331264257,0.457744065384882,0.280231580470129,"2"
0.319041488436362,0.343303738719279,0.630070887901883,0.821816579324865,0.320799145600878,"1"
0.729098069626421,0.300472053884912,0.490601626723388,0.5899345804123,0.236227926237183,"1"
0.343955430667413,0.348433319330639,0.843932735269831,0.17975112647787,0.575519544006027,"2"
0.403431929702212,0.596214916687949,0.279550860858007,0.317737615973717,0.294810549188992,"1"
0.728624563352389,0.300555741860337,0.490346777446558,0.589932411327827,0.236683339260269,"1"
0.319852009325796,0.380007255941399,0.544482255174703,0.817856554105643,0.148639505720847,"1"
0.548983055810153,0.577946920640528,0.465520625009099,0.628998345711575,0.238706598254533,"1"
0.415011243186138,0.786912960925323,0.284582429552049,0.300899916996368,0.486268801245649,"1"
0.468761007689967,0.51441178541508,0.313463873410486,0.334067568427385,0.348204310907753,"1"
0.63891405284401,0.420295035169834,0.434415745594452,0.33941146954027,0.308103662760257,"1"
0.309123735381862,0.305052516069285,0.43500062744887,0.482215676407302,0.320799145600878,"1"
0.480390156156513,0.616083277441899,0.585427854712694,0.488510721061521,0.533149308317205,"1"
0.48689946258073,0.627667871216588,0.303327211176808,0.397700734307397,0.280785352352639,"1"
0.753029508520599,0.378306047970365,0.593912511330474,0.288783049617084,0.289854499349811,"1"
0.401066616506352,0.701199318800765,0.563656023868487,0.450123890874806,0.276684334352824,"1"
0.266084943062423,0.520700914391826,0.630652268573178,0.49935596266861,0.413811395736661,"1"
0.4940856079232,0.68467877541668,0.257622029591631,0.523139070127947,0.442587401696863,"1"
0.3709668785171,0.369223292049254,0.65595052791392,0.623649744915666,0.221501131630182,"2"
0.367162709591593,0.340490122133724,0.757297248788729,0.204006371324125,0.434868675823723,"2"
0.490197296252557,0.482585591466631,0.69443663844406,0.253357381249855,0.532052118116336,"2"
0.389223783915515,0.467789825929011,0.744961659280706,0.247824769787835,0.269223153387909,"1"
0.316122814691649,0.351818579983626,0.596487170835808,0.710861220529372,0.320799145600878,"2"
0.564269825820081,0.514469665868672,0.302418930565458,0.331397063927258,0.347823098427739,"1"
0.331947861665186,0.419232749834712,0.821213189435935,0.610703383482566,0.232329234136794,"1"
0.343734796263648,0.422754208565352,0.792029906737695,0.2235512684806,0.243322418471794,"2"
0.337444201825469,0.48036122176687,0.559571617345746,0.279818765762014,0.382184852246731,"1"
0.654824129832404,0.29496833879518,0.344638223669214,0.380210863931885,0.309086100958467,"1"
0.324897912224773,0.317957022868149,0.420465189302522,0.516029172740103,0.320799145600878,"2"
0.305665453768959,0.298648073714636,0.424767959088491,0.455007765322413,0.320799145600878,"1"
0.343805777841267,0.432082807237802,0.864296906225601,0.137765062122579,0.320799145600878,"1"
0.3563427511099,0.462824041034258,0.642728954802859,0.228386700041646,0.242483204577656,"2"
0.344867691818101,0.393052734463574,0.86640369710196,0.207269578156452,0.190971634541618,"2"
0.32997161624165,0.511926207792022,0.585921705805901,0.47584905196548,0.320799145600878,"1"
0.406730059130612,0.3837011626214,0.633899892329405,0.546436844936489,0.121867202022626,"2"
0.318904405264585,0.377024473287872,0.606885131894175,0.825828662571435,0.320799145600878,"1"
0.395921635155283,0.676184520499228,0.26721729835074,0.280950124071632,0.597370884943574,"1"
0.321098179647866,0.330146974582724,0.226982070441225,0.817702368351033,0.320799145600878,"1"
0.491738483756605,0.621468098919485,0.695774827488415,0.287627831378265,0.279300766293167,"2"
0.33075359662175,0.35699485281657,0.571668573582984,0.653876840829689,0.140655182167366,"2"
0.392668608604328,0.823936461582893,0.250293869041378,0.303117805869832,0.284209793695168,"1"
0.847906294853333,0.355060332914048,0.337064611754725,0.344810863064251,0.309285263268847,"1"
0.332553571127534,0.657905932925505,0.497458048915951,0.761446258763101,0.184761221645794,"1"
0.454529645012258,0.478052716562402,0.67891515656646,0.654507682897203,0.207013619394641,"2"
0.320139336836866,0.298918083047113,0.454568924198833,0.222340377073645,0.76904965928865,"1"
0.503214282439838,0.439784786152609,0.325976180529847,0.336284372758613,0.307358781339484,"1"
0.708817449874437,0.386914721207159,0.335689936696766,0.380011850431503,0.31204549471127,"1"
0.321970957296004,0.304503546818723,0.459525125319322,0.21224672323639,0.801840547346921,"1"
0.495289337176986,0.596200894103832,0.296069074289025,0.416422102392356,0.287003242822571,"1"
0.346657314843815,0.347238863681388,0.694273372746827,0.537772979280905,0.485557281309358,"2"
0.421135030916913,0.727146469769695,0.262729518677614,0.302163408701788,0.541681651773113,"1"
0.313847411494106,0.331067094783121,0.547564954778535,0.358756268654126,0.320799145600878,"2"
0.422868903828539,0.456568178400685,0.30383783109445,0.262070593577196,0.79611229418157,"1"
0.795281884111336,0.406939568032804,0.511246813693017,0.325191313250503,0.300946905341246,"1"
0.363461463953632,0.610288369967086,0.617797029780511,0.548416315274982,0.575524433189098,"2"
0.470066329326719,0.564520147171496,0.493902689590448,0.260773661819486,0.609302073430641,"1"
0.318969767467309,0.323764908692093,0.546118597602943,0.733649622000879,0.133619503929106,"2"
0.535304757924723,0.546762185327245,0.294474746058267,0.330710910205687,0.300579066214925,"1"
0.823100008015003,0.31868873324152,0.338216685275148,0.339649165047084,0.338543572759025,"1"
0.316439717860059,0.335618765917125,0.588111972258836,0.510351413375443,0.456682053692721,"2"
0.753618507736548,0.286588949726351,0.452560719268319,0.5818073824067,0.264394941306076,"1"
0.317740011635064,0.301285811293014,0.457838107872189,0.855515656451725,0.0931602198234228,"1"
0.428934871149212,0.650812295479119,0.282752600688038,0.413325553550357,0.361762878359857,"1"
0.338905091419836,0.513016538295379,0.50464726777804,0.422290560433586,0.293419864204378,"1"
0.381061198245927,0.592660191614137,0.287932693255634,0.466008638740427,0.682902972580167,"1"
0.623131446938757,0.445390388741834,0.414847264571694,0.384534572314384,0.304183975932565,"1"
0.479902749323531,0.436566603097619,0.308843601597055,0.332000250167743,0.30574477572814,"1"
